"event","quarter","time","resolution","realization","grpd_event_time_bin","dataSet","grpd_time_event","EV","VarPredictedAgg","sqDevFromRealizationAgg","errorAgg","perc_errorAgg","avg_disagreementEV"
2000,1,1999.125,1,2.3,1726,"PRPGDP",178,1.80844827586207,1.20270448870392,0.241623097502972,-0.961081391200951,-0.79910019479236,0.215695005945303
2000,2,1999.375,1,2.3,1736,"PRPGDP",180,1.83573529411765,0.856620047577855,0.215541717128028,-0.641078330449827,-0.748381189843169,0.13245901816609
2000,3,1999.625,1,2.3,1746,"PRPGDP",182,1.97558823529412,0.955286418685121,0.105242993079585,-0.850043425605536,-0.889830954338864,0.210168771626297
2000,4,1999.875,1,2.3,1756,"PRPGDP",184,1.92357894736842,0.744975612188366,0.141692808864266,-0.6032828033241,-0.809802084060117,0.19049287534626
2000,1,2000.125,1,2.3,1766,"PRPGDP",185,1.98484848484848,0.730376492194674,0.0993204775022957,-0.631056014692378,-0.864014684804747,0.160314370982553
2000,2,2000.375,1,2.3,1776,"PRPGDP",187,2.40558064516129,0.855568856399584,0.0111472726326743,-0.84442158376691,-0.986970922855252,0.322108582206035
2000,3,2000.625,1,2.3,1786,"PRPGDP",189,2.37101724137931,0.508992758323424,0.00504344857312727,-0.503949309750297,-0.990091315660875,0.121473801426873
2000,4,2000.875,1,2.3,1796,"PRPGDP",191,2.403125,0.256333984375,0.0106347656250001,-0.24569921875,-0.958512073024847,0.076415234375
2001,1,2000.125,1,2.3,1806,"PRPGDP",186,2.18863636363636,0.850098140495868,0.0124018595041321,-0.837696280991736,-0.985411261461061,0.188936776859504
2001,2,2000.375,1,2.3,1816,"PRPGDP",188,2.52979032258065,1.28994318184183,0.0528035923517172,-1.23713958949011,-0.959065179695495,0.396922125390219
2001,3,2000.625,1,2.3,1826,"PRPGDP",190,2.35896551724138,0.905798929845422,0.00347693222354339,-0.902321997621879,-0.996161474573461,0.200917895362664
2001,4,2000.875,1,2.3,1836,"PRPGDP",192,2.460640625,0.94802115209961,0.0258054104003908,-0.922215741699219,-0.97277971030157,0.25100287866211
2001,1,2001.125,1,2.3,1846,"PRPGDP",193,2.31116666666667,1.07192530555556,0.000124694444444462,-1.07180061111111,-0.999883672450125,0.416871138888889
2001,2,2001.375,1,2.3,1856,"PRPGDP",195,2.49759259259259,0.594346056241427,0.0390428326474624,-0.555303223593964,-0.934309595836532,0.152695130315501
2001,3,2001.625,1,2.3,1866,"PRPGDP",197,2.36071428571429,0.535063775510204,0.00368622448979589,-0.531377551020408,-0.993110682018642,0.110358418367347
2001,4,2001.875,1,2.3,1876,"PRPGDP",199,2.3439347826087,0.440176256616257,0.00193026512287336,-0.438245991493384,-0.995614790453007,0.178924963137996
2002,1,2001.125,1,1.5,1886,"PRPGDP",194,2.36107142857143,1.36944885204082,0.741444005102041,-0.628004846938776,-0.458582185090662,0.493957780612245
2002,2,2001.375,1,1.5,1896,"PRPGDP",196,2.36115384615385,0.813125591715976,0.741585946745562,-0.0715396449704147,-0.0879810520038377,0.214739053254438
2002,3,2001.625,1,1.5,1906,"PRPGDP",198,2.27259259259259,0.997730315500686,0.596899314128944,-0.400831001371742,-0.401742830847627,0.226385871056241
2002,4,2001.875,1,1.5,1916,"PRPGDP",200,2.00913043478261,1.0627427221172,0.259213799621928,-0.803528922495274,-0.756089790852182,0.444714461247637
2002,1,2002.125,1,1.5,1926,"PRPGDP",201,1.7472,0.950975493333333,0.06110784,-0.889867653333333,-0.93574194032508,0.31521036
2002,2,2002.375,1,1.5,1936,"PRPGDP",203,1.618921875,0.774599775146484,0.0141424123535156,-0.760457362792969,-0.9817422973679,0.152308064208984
2002,3,2002.625,1,1.5,1946,"PRPGDP",205,1.52724137931034,0.575982045184305,0.00074209274673008,-0.575239952437574,-0.998711604375632,0.0816889417360286
2002,4,2002.875,1,1.5,1956,"PRPGDP",207,1.483,0.286711,0.000289000000000004,-0.286422,-0.99899201635096,0.0763326666666667
2003,1,2002.125,1,2,1966,"PRPGDP",202,2.18213333333333,1.29256078222222,0.0331725511111112,-1.25938823111111,-0.974335790186919,0.358931982222222
2003,2,2002.375,1,2,1976,"PRPGDP",204,2.176890625,1.09923314428711,0.0312902932128905,-1.06794285107422,-0.971534434368622,0.29066487084961
2003,3,2002.625,1,2,1986,"PRPGDP",206,1.86672413793103,1.15973754458977,0.0177624554102259,-1.14197508917955,-0.984684073139575,0.232509096313912
2003,4,2002.875,1,2,1996,"PRPGDP",208,1.69883333333333,0.862548638888889,0.0907013611111111,-0.771847277777778,-0.894844931611103,0.155922805555556
2003,1,2003.125,1,2,2006,"PRPGDP",209,1.89828125,0.933325170898438,0.0103467041015625,-0.922978466796875,-0.988914148654533,0.179619702148438
2003,2,2003.375,1,2,2016,"PRPGDP",211,1.87306451612903,1.10816157648283,0.0161126170655567,-1.09204895941727,-0.985460047156033,0.355509157127992
2003,3,2003.625,1,2,2026,"PRPGDP",213,1.6948,0.63705296,0.0931470400000001,-0.54390592,-0.853784464010653,0.22355696
2003,4,2003.875,1,2,2036,"PRPGDP",215,1.6515,0.27479775,0.12145225,-0.1533455,-0.558030405998594,0.0527019166666667
2004,1,2003.125,1,2.7,2046,"PRPGDP",210,2.0721875,1.18572646484375,0.39414853515625,-0.7915779296875,-0.66758898713778,0.24371240234375
2004,2,2003.375,1,2.7,2056,"PRPGDP",212,2.01483870967742,1.44719916753382,0.469445993756504,-0.977753173777315,-0.675617562331459,0.522650780437045
2004,3,2003.625,1,2.7,2066,"PRPGDP",214,1.9486,0.93805804,0.56460196,-0.37345608,-0.398116176265596,0.28349504
2004,4,2003.875,1,2.7,2076,"PRPGDP",216,1.812,0.778489333333333,0.788544,0.0100546666666668,0.0129156126309589,0.155256
2004,1,2004.125,1,2.7,2086,"PRPGDP",217,1.67365384615385,0.914459726331361,1.05338642751479,0.138926701183433,0.151922164730841,0.10472799556213
2004,2,2004.375,1,2.7,2096,"PRPGDP",219,2.10310344827586,0.975748989298454,0.356285493460167,-0.619463495838288,-0.634859479878806,0.384633472057075
2004,3,2004.625,1,2.7,2106,"PRPGDP",221,2.46185185185185,0.515952126200274,0.0567145404663923,-0.459237585733882,-0.890077901443946,0.151615089163237
2004,4,2004.875,1,2.7,2116,"PRPGDP",223,2.37517857142857,0.381473182397959,0.105508960459184,-0.275964221938775,-0.72341709633178,0.090074075255102
2005,1,2004.125,1,3.1,2126,"PRPGDP",218,1.87038461538462,1.20733446745562,1.51195399408284,0.304619526627219,0.252307487973225,0.159499852071006
2005,2,2004.375,1,3.1,2136,"PRPGDP",220,2.31775862068966,1.21808118311534,0.611901575505351,-0.606179607609988,-0.497651237054361,0.424263079667063
2005,3,2004.625,1,3.1,2146,"PRPGDP",222,2.43814814814815,0.866915089163237,0.438047873799727,-0.428867215363511,-0.494704984057275,0.2533780521262
2005,4,2004.875,1,3.1,2156,"PRPGDP",224,2.19568965517241,0.832653834720571,0.817777199762189,-0.014876634958382,-0.017866530289114,0.215871938168847
2005,1,2005.125,1,3.1,2166,"PRPGDP",225,2.327453125,0.808688513427734,0.596828674072265,-0.211859839355469,-0.261979533327947,0.195775927490234
2005,2,2005.375,1,3.1,2176,"PRPGDP",227,2.69777777777778,0.671328395061728,0.161782716049383,-0.509545679012346,-0.759011063379038,0.171381728395062
2005,3,2005.625,1,3.1,2186,"PRPGDP",229,2.6271568627451,0.612801720492118,0.223580632449058,-0.38922108804306,-0.635150122833355,0.0906845636293733
2005,4,2005.875,1,3.1,2196,"PRPGDP",231,2.7818085106383,0.587871197374378,0.101245823902218,-0.486625373472159,-0.827775498520059,0.217999388863739
2006,1,2005.125,1,3.1,2206,"PRPGDP",226,2.24278333333333,0.879614586388889,0.734820413611112,-0.144794172777777,-0.16461092735195,0.236158661388889
2006,2,2005.375,1,3.1,2216,"PRPGDP",228,2.48988636363636,0.971545441632231,0.37223864927686,-0.599306792355372,-0.616859249885949,0.23350850981405
2006,3,2005.625,1,3.1,2226,"PRPGDP",230,2.4779,0.94836159,0.38700841,-0.56135318,-0.59191893252446,0.15712109
2006,4,2005.875,1,3.1,2236,"PRPGDP",232,2.76962765957447,1.09482752093708,0.109145883318244,-0.985681637618832,-0.900307691183334,0.322345207107288
2006,1,2006.125,1,3.1,2246,"PRPGDP",233,2.7808,0.98785136,0.10188864,-0.88596272,-0.896858328969654,0.21843036
2006,2,2006.375,1,3.1,2256,"PRPGDP",235,3.00615,1.0425371775,0.00880782250000004,-1.033729355,-0.991551550687985,0.2612423025
2006,3,2006.625,1,3.1,2266,"PRPGDP",237,3.22704094680851,0.852650447540523,0.0161394021660029,-0.83651104537452,-0.981071490418428,0.162017412082938
2006,4,2006.875,1,3.1,2276,"PRPGDP",239,3.05076086956522,0.691282029773157,0.00242449196597349,-0.688857537807183,-0.996492760029117,0.199677138468809
2007,1,2006.125,1,2.7,2286,"PRPGDP",234,2.610625,1.11724127604167,0.00798789062500008,-1.10925338541667,-0.992850344150101,0.208504817708333
2007,2,2006.375,1,2.7,2296,"PRPGDP",236,2.71204081632653,1.24539583506872,0.000144981257809236,-1.24525085381091,-0.999883586203096,0.260390733027905
2007,3,2006.625,1,2.7,2306,"PRPGDP",238,2.88415526086957,1.20823577507562,0.0339131601059376,-1.17432261496968,-0.97193167028694,0.300913271288932
2007,4,2006.875,1,2.7,2316,"PRPGDP",240,2.74434782608696,1.09714196597353,0.00196672967863892,-1.0951752362949,-0.998207406388932,0.295877835538753
2007,1,2007.125,1,2.7,2326,"PRPGDP",241,2.3385,0.749765576086957,0.13068225,-0.619083326086957,-0.825702520670483,0.171592119565217
2007,2,2007.375,1,2.7,2336,"PRPGDP",243,2.69302083333333,0.984774207899306,4.87087673611155e-05,-0.984725499131945,-0.99995053813659,0.145020562065972
2007,3,2007.625,1,2.7,2346,"PRPGDP",245,2.76,0.812102380952381,0.00360000000000001,-0.808502380952381,-0.99556706138975,0.187615476190476
2007,4,2007.875,1,2.7,2356,"PRPGDP",247,2.63153409090909,0.695596510201446,0.00468758070764468,-0.690908929493802,-0.993261063506073,0.20028756133781
2008,1,2007.125,1,1.9,2366,"PRPGDP",242,2.32978048780488,0.953196049375372,0.1847112676978,-0.768484781677572,-0.806219016729202,0.223197781082689
2008,2,2007.375,1,1.9,2376,"PRPGDP",244,2.55755555555556,1.30190958024691,0.432379308641975,-0.869530271604938,-0.667888373200256,0.25562624691358
2008,3,2007.625,1,1.9,2386,"PRPGDP",246,2.49267441860465,1.19622540562466,0.351262966468362,-0.8449624391563,-0.706357209254443,0.309931800973499
2008,4,2007.875,1,1.9,2396,"PRPGDP",248,2.50397727272727,1.22742736311983,0.364788545971075,-0.86263881714876,-0.702802335248689,0.432279067665289
2008,1,2008.125,1,1.9,2406,"PRPGDP",249,2.53245555555556,1.38325219246914,0.400000029753087,-0.983252162716049,-0.710826390205044,0.472396220246913
2008,2,2008.375,1,1.9,2416,"PRPGDP",251,2.71872261904762,0.988981092558099,0.670306726940194,-0.318674365617906,-0.322224932322642,0.293002741452665
2008,3,2008.625,1,1.9,2426,"PRPGDP",253,2.5584880952381,0.874262574588432,0.433606571570295,-0.440656003018137,-0.504031644298145,0.263595862953515
2008,4,2008.875,1,1.9,2436,"PRPGDP",255,2.4484,0.467771129162667,0.30074256,-0.167028569162667,-0.357073275261036,0.116531162222222
2009,1,2008.125,1,0.7,2446,"PRPGDP",250,2.555925,1.662959894375,3.444457605625,1.78149771125,1.07128122408481,0.512135131875
2009,2,2008.375,1,0.7,2456,"PRPGDP",252,2.62839512195122,1.37333210918006,3.71870774636526,2.3453756371852,1.70779931635436,0.379318369244497
2009,3,2008.625,1,0.7,2466,"PRPGDP",254,2.53210975609756,1.15549335380726,3.35662615838787,2.20113280458061,1.90492900485152,0.28387643307555
2009,4,2008.875,1,0.7,2476,"PRPGDP",256,2.19361111111111,1.20916616456276,2.23087415123457,1.02170798667181,0.844969051082626,0.592125143209876
2009,1,2009.125,1,0.7,2486,"PRPGDP",257,1.065,1.22763397435897,0.133225,-1.09440897435897,-0.891478239619781,0.372044871794872
2009,2,2009.375,1,0.7,2496,"PRPGDP",259,1.51594444444444,0.979790219135802,0.665765336419753,-0.314024882716049,-0.320502161159586,0.289353691358025
2009,3,2009.625,1,0.7,2506,"PRPGDP",261,1.37860606060606,0.811245346468431,0.460506185491276,-0.350739160977154,-0.432346592191889,0.129337708448118
2009,4,2009.875,1,0.7,2516,"PRPGDP",263,1.26135135135135,0.653181957633309,0.315115339663988,-0.33806661796932,-0.517568824457806,0.347471146822498
2010,1,2009.125,1,1.2,2526,"PRPGDP",258,1.58197368421053,1.80531978878116,0.145903895429363,-1.6594158933518,-0.919181135477461,0.860252025623268
2010,2,2009.375,1,1.2,2536,"PRPGDP",260,1.60416666666667,1.41689375,0.163350694444445,-1.25354305555556,-0.884712107421997,0.671255
2010,3,2009.625,1,1.2,2546,"PRPGDP",262,1.7589696969697,1.47296499908173,0.312447122130395,-1.16051787695133,-0.787878787123129,0.574376468778696
2010,4,2009.875,1,1.2,2556,"PRPGDP",264,1.63391891891892,1.28132247991234,0.188285628195763,-1.09303685171658,-0.853053676067055,0.50630288531775
2010,1,2010.125,1,1.2,2566,"PRPGDP",265,1.39723684210526,1.01266341759003,0.0389023718836565,-0.973761045706371,-0.961584104641365,0.293904864958449
2010,2,2010.375,1,1.2,2576,"PRPGDP",267,1.29897222222222,0.955296165895062,0.00979550077160494,-0.945500665123457,-0.989746111079147,0.344718638117284
2010,3,2010.625,1,1.2,2586,"PRPGDP",269,1.15406666666667,0.633596795555556,0.0021098711111111,-0.631486924444445,-0.996670009813953,0.163240595555556
2010,4,2010.875,1,1.2,2596,"PRPGDP",271,1.31394487179487,0.596216181576266,0.0129834338083498,-0.583232747767916,-0.978223613834122,0.153926641640368
2011,1,2010.125,1,2.1,2606,"PRPGDP",266,1.68783783783784,1.21458181154127,0.169877647918188,-1.04470416362308,-0.860134865923426,0.377222352081812
2011,2,2010.375,1,2.1,2616,"PRPGDP",268,1.6868,1.23966251675676,0.17073424,-1.06892827675676,-0.862273612622667,0.399296531891892
2011,3,2010.625,1,2.1,2626,"PRPGDP",270,1.44974666666667,1.00192793582222,0.422829397511111,-0.579098538311111,-0.577984221825175,0.273362927822222
2011,4,2010.875,1,2.1,2636,"PRPGDP",272,1.57711794871795,1.15724000147272,0.273405639552926,-0.88383436191979,-0.76374335556584,0.316706329677844
2011,1,2011.125,1,2.1,2646,"PRPGDP",273,1.50928421052632,1.02478748764543,0.348945143933518,-0.675842343711911,-0.65949511665559,0.28845811501385
2011,2,2011.375,1,2.1,2656,"PRPGDP",275,1.76531794871795,0.952553821985536,0.112012075450362,-0.840541746535174,-0.882408665143057,0.220954442498356
2011,3,2011.625,1,2.1,2666,"PRPGDP",277,2.16052941176471,0.895421484429066,0.0036638096885813,-0.891757674740484,-0.995908284810792,0.158292955017301
2011,4,2011.875,1,2.1,2676,"PRPGDP",279,2.3260119047619,0.41657933319161,0.0510813810941043,-0.365497952097506,-0.877378983967481,0.0680728629535146
2012,1,2011.125,1,1.9,2686,"PRPGDP",274,1.73037894736842,1.33191501429363,0.0287713014958449,-1.30314371279778,-0.978398545562531,0.332000050083103
2012,2,2011.375,1,1.9,2696,"PRPGDP",276,1.96013974358974,1.55017333944609,0.00361678875904012,-1.54655655068705,-0.997666848818125,0.460345895920447
2012,3,2011.625,1,1.9,2706,"PRPGDP",278,1.98793823529412,1.37467515790357,0.00773313322664355,-1.36694202467693,-0.994374574107794,0.371075631773356
2012,4,2011.875,1,1.9,2716,"PRPGDP",280,2.09704047619048,1.10107481264739,0.0388249492573696,-1.06224986339002,-0.964739045148059,0.295317938599773
2012,1,2012.125,1,1.9,2726,"PRPGDP",281,1.96264722222222,0.873426992214506,0.00392467445216053,-0.869502317762346,-0.995506579843371,0.192464872492284
2012,2,2012.375,1,1.9,2736,"PRPGDP",283,1.9195375,0.65532422359375,0.000381713906250008,-0.6549425096875,-0.999417519004323,0.12378231859375
2012,3,2012.625,1,1.9,2746,"PRPGDP",285,1.84277558139535,0.729401993822337,0.00327463408464034,-0.726127359737696,-0.995510522164218,0.124243183647918
2012,4,2012.875,1,1.9,2756,"PRPGDP",287,1.83857083333333,0.399742707482639,0.00377354251736108,-0.395969164965278,-0.990560071649275,0.0649993575520833
2013,1,2012.125,1,1.8,2766,"PRPGDP",282,2.13635277777778,1.32411764221451,0.113133191118827,-1.21098445109568,-0.914559562147651,0.319494261381173
2013,2,2012.375,1,1.8,2776,"PRPGDP",284,2.063096875,0.964607846865234,0.0692199656347655,-0.895387881230469,-0.928240304223405,0.229026353427735
2013,3,2012.625,1,1.8,2786,"PRPGDP",286,1.93752674418605,1.03881511556382,0.0189136053664143,-1.0199015101974,-0.981793097652272,0.185650975156842
2013,4,2012.875,1,1.8,2796,"PRPGDP",288,2.03635555555556,0.709225495802469,0.0558639486419754,-0.653361547160494,-0.92123245854442,0.123858880246914
2013,1,2013.125,1,1.8,2806,"PRPGDP",289,1.89459615384615,0.630653490754438,0.00894843232248518,-0.621705058431953,-0.985810857382585,0.134981255177515
2013,2,2013.375,1,1.8,2816,"PRPGDP",290,1.72607222222222,0.566188572561728,0.0054653163271605,-0.560723256234568,-0.990347180088018,0.106225127006173
2013,3,2013.625,1,1.8,2826,"PRPGDP",291,1.60571081081081,0.567931981234478,0.0377482890357926,-0.530183692198685,-0.933533785236497,0.101633307991235
2013,4,2013.875,1,1.8,2836,"PRPGDP",292,1.58550375,0.382837233735938,0.0460086412640626,-0.336828592471875,-0.879821926370419,0.0542573967984375
2014,1,2014.125,1,1.9,2846,"PRPGDP",293,1.71696870625,0.408470558371163,0.0335004544917988,-0.374970103879364,-0.917985632488699,0.141479012231403
2014,2,2014.375,1,1.9,2856,"PRPGDP",295,1.64424145512821,0.369233083712242,0.0654124332749378,-0.303820650437304,-0.822842437039265,0.128661120573282
2014,3,2014.625,1,1.9,2866,"PRPGDP",297,1.77163461538462,0.27761303316075,0.0164776719674556,-0.261135361193294,-0.94064517872288,0.0815626309171597
2014,4,2014.875,1,1.9,2876,"PRPGDP",299,1.68403611111111,0.178234876473765,0.0466404013040123,-0.131594475169753,-0.738320567631008,0.0391789921682099
2015,1,2014.125,1,1,2886,"PRPGDP",294,1.892374125,0.472424194003489,0.796331578969515,0.323907384966027,0.685628274498649,0.149771326436109
2015,2,2014.375,1,1,2896,"PRPGDP",296,1.84015708333333,0.485805586256157,0.705863924675174,0.220058338419017,0.45297613828381,0.162225946656597
2015,3,2014.625,1,1,2906,"PRPGDP",298,1.94700256410256,0.367863066660092,0.896813856416831,0.528950789756739,1.43790132170429,0.0884920816600921
2015,4,2014.875,1,1,2916,"PRPGDP",300,1.83267361111111,0.341645282359182,0.693345342640818,0.351700060281636,1.02943046030966,0.0874219507619598
2015,1,2015.125,1,1,2926,"PRPGDP",301,1.3967078125,0.448803770876465,0.157377088498535,-0.29142668237793,-0.64934098438791,0.17162343095459
2015,2,2015.375,1,1,2936,"PRPGDP",303,1.14747751388889,0.420359053036041,0.0217496171028473,-0.398609435933194,-0.948259429776138,0.153096062588548
2015,3,2015.625,1,1,2946,"PRPGDP",305,1.22764811805556,0.336124783800767,0.0518236656542362,-0.28430111814653,-0.845820159203274,0.102880354037502
2015,4,2015.875,1,1,2956,"PRPGDP",307,1.20450878378378,0.267102001949872,0.0418238426447224,-0.22527815930515,-0.843416214257459,0.111108152439737
2016,1,2015.125,1,1,2966,"PRPGDP",302,1.81346451612903,0.474194835837669,0.66172451900104,0.187529683163371,0.395469686699769,0.119287830515088
2016,2,2015.375,1,1,2976,"PRPGDP",304,1.71008505,0.513296386426758,0.504220778233503,-0.00907560819325559,-0.0176810288037174,0.149457848141942
2016,3,2015.625,1,1,2986,"PRPGDP",306,1.76711743055556,0.420017889404509,0.588469152262158,0.168451262857649,0.401057352810556,0.0938229910296827
2016,4,2015.875,1,1,2996,"PRPGDP",308,1.74071428571429,0.43443806122449,0.548657653061225,0.114219591836735,0.262913409370256,0.120943104081633
2016,1,2016.125,1,1,3006,"PRPGDP",309,1.5726375,0.369107474149306,0.32791370640625,-0.0411937677430557,-0.111603721485175,0.105790514496528
2016,2,2016.375,1,1,3016,"PRPGDP",311,1.4937027027027,0.393169803506209,0.243742358655953,-0.149427444850256,-0.380058294196787,0.111847656073776
2016,3,2016.625,1,1,3026,"PRPGDP",313,1.47235857142857,0.309579165712245,0.223122620002041,-0.0864565457102039,-0.279271201959907,0.0929497357836735
2016,4,2016.875,1,1,3036,"PRPGDP",315,1.49680714285714,0.231323734234694,0.246817337193877,0.0154936029591836,0.066978008160046,0.067626178877551
2017,1,2016.125,1,1.9,3046,"PRPGDP",310,1.79384571428571,0.472056124767347,0.0112687323755101,-0.460787392391837,-0.97612840553427,0.115328297910204
2017,2,2016.375,1,1.9,3056,"PRPGDP",312,1.76622567567568,0.528846524746165,0.0178955698484295,-0.510950954897736,-0.9661611280191,0.121298159138057
2017,3,2016.625,1,1.9,3066,"PRPGDP",314,1.87691285714286,0.432764198120408,0.000533016165306123,-0.432231181955102,-0.998768345053447,0.0874524210489796
2017,4,2016.875,1,1.9,3076,"PRPGDP",316,1.86043571428571,0.359757167295918,0.00156533270408163,-0.358191834591837,-0.995648918641851,0.0777679905102041
2017,1,2017.125,1,1.9,3086,"PRPGDP",317,2.05303958333333,0.466307115099826,0.0234211140668404,-0.442886001032986,-0.949773200304211,0.113378085325521
2017,2,2017.375,1,1.9,3096,"PRPGDP",319,2.03952333333333,0.304178739455556,0.0194667605444445,-0.284711978911111,-0.936002231519245,0.0201627724555555
2017,3,2017.625,1,1.9,3106,"PRPGDP",321,1.85840441176471,0.278802527627595,0.0017301929606401,-0.277072334666955,-0.993794199158226,0.0617388235834775
2017,4,2017.875,1,1.9,3116,"PRPGDP",323,1.84352424242424,0.161736928200184,0.00318951119375576,-0.158547417006428,-0.980279635397749,0.047299991533517
2018,1,2017.125,1,2.4,3126,"PRPGDP",318,2.04980714285714,0.52032531994898,0.122635037193878,-0.397690282755102,-0.764310840752661,0.0771983780204081
2018,2,2017.375,1,2.4,3136,"PRPGDP",320,2.12005,0.411067164166667,0.0783720025,-0.332695161666667,-0.809345018693286,0.0386886558333333
2018,3,2017.625,1,2.4,3146,"PRPGDP",322,1.97306323529412,0.412871837177768,0.182275001057526,-0.230596836120243,-0.558519170734708,0.0539573937218858
2018,4,2017.875,1,2.4,3156,"PRPGDP",324,1.99848787878788,0.378056425610652,0.161211983480257,-0.216844442130395,-0.573576925137933,0.0472432174288338
2018,1,2018.125,1,2.4,3166,"PRPGDP",325,2.06255166666667,0.301639372330556,0.113871377669444,-0.187767994661111,-0.622491663506524,0.0694268957472222
2018,2,2018.375,1,2.4,3176,"PRPGDP",327,2.16235892857143,0.226863239027423,0.0564732788297194,-0.170389960197704,-0.751069062260489,0.0366233426881377
2018,3,2018.625,1,2.4,3186,"PRPGDP",329,2.25291774193548,0.226047535169095,0.0216331906373569,-0.204414344531738,-0.904298046775099,0.0399091126690947
2018,4,2018.875,1,2.4,3196,"PRPGDP",331,2.2366,0.118966273333333,0.0266995599999999,-0.0922667133333334,-0.775570342317187,0.01833819
2019,1,2018.125,1,1.8,3206,"PRPGDP",326,2.14595862068966,0.478482287942925,0.119687367229489,-0.358794920713436,-0.749860401846755,0.0684729513912009
2019,2,2018.375,1,1.8,3216,"PRPGDP",328,2.22632592592593,0.378340464142661,0.181753795116598,-0.196586669026063,-0.519602547593049,0.0453668276611797
2019,3,2018.625,1,1.8,3226,"PRPGDP",330,2.28864833333333,0.411915889663889,0.238777193669444,-0.173138695994445,-0.420325363354448,0.0761813447472222
2019,4,2018.875,1,1.8,3236,"PRPGDP",332,2.21105666666667,0.311331750122222,0.168967583211111,-0.142364166911111,-0.457274810086739,0.0311180897888889
2019,1,2019.125,1,1.8,3246,"PRPGDP",333,2.11692258064516,0.262759755296566,0.100439922122789,-0.162319833173778,-0.617749978456837,0.0559946733610822
2019,2,2019.375,1,1.8,3256,"PRPGDP",335,1.91783267647059,0.257104409620484,0.0138845396442223,-0.243219869976261,-0.94599649354627,0.0852646642593365
2019,3,2019.625,1,1.8,3266,"PRPGDP",337,1.95565666666667,0.211296168788889,0.0242289978777778,-0.187067170911111,-0.88533157976004,0.0548865017888889
2019,4,2019.875,1,1.8,3276,"PRPGDP",339,1.89705333333333,0.166114483822222,0.00941934951111113,-0.156695134311111,-0.943296037200514,0.0545316791555555
2020,1,2019.125,1,1.3,3286,"PRPGDP",334,2.1214314516129,0.419471539655957,0.674749629698882,0.255278090042924,0.608570703634145,0.0712969641116025
2020,2,2019.375,1,1.3,3296,"PRPGDP",336,2.03503085294118,0.384826736881936,0.540270354775434,0.155443617893497,0.403931439777239,0.0640168147922431
2020,3,2019.625,1,1.3,3306,"PRPGDP",338,2.00226416666667,0.379905081882639,0.493174959784028,0.113269877901389,0.298153100085091,0.0426852334868056
2020,4,2019.875,1,1.3,3316,"PRPGDP",340,1.96499833333333,0.365257383330556,0.442222783336111,0.0769654000055558,0.210715521487221,0.0487033144138889
2020,1,2020.125,1,1.3,3326,"PRPGDP",341,1.92043166666667,0.327058880330556,0.384935453002778,0.0578765726722222,0.176960713048754,0.0797153870805556
2020,2,2020.375,1,1.3,3336,"PRPGDP",343,1.22268714285714,0.591231864977551,0.00597727787959184,-0.585254587097959,-0.98989012901086,0.268911182191837
2020,3,2020.625,1,1.3,3346,"PRPGDP",345,0.898742307692308,0.398740629748521,0.161007735636095,-0.237732894112426,-0.596209356097873,0.100776498594675
2020,4,2020.875,1,1.3,3356,"PRPGDP",347,1.22639285714286,0.214798952806122,0.00541801147959186,-0.209380941326531,-0.974776359899286,0.0573482742346938
2021,1,2020.125,1,4.2,3366,"PRPGDP",342,1.95807,0.548988958433333,5.0262501249,4.47726116646667,8.15546669507446,0.125308336266667
2021,2,2020.375,1,4.2,3376,"PRPGDP",344,1.51443857142857,0.633434741940816,7.21224018663061,6.5788054446898,10.3859245619093,0.206456314012245
2021,3,2020.625,1,4.2,3386,"PRPGDP",346,1.48702777777778,0.648121073302469,7.36021827854938,6.71209720524691,10.3562397239234,0.190554918209877
2021,4,2020.875,1,4.2,3396,"PRPGDP",348,1.69674821428571,0.357382104461097,6.26626950268176,5.90888739822067,16.5338088406267,0.121536893836097
2021,1,2021.125,1,4.2,3406,"PRPGDP",349,2.03844193548387,0.484998427273673,4.67233326627471,4.18733483900104,8.63370807723924,0.211334772918834
2021,2,2021.375,1,4.2,3416,"PRPGDP",350,2.64186583333333,0.469052626999306,2.42778208133403,1.95872945433472,4.17592683973524,0.180044634103472
2021,3,2021.625,1,4.2,3426,"PRPGDP",351,3.58238879310345,0.746087733322681,0.381443602884214,-0.364644130438467,-0.488741624010537,0.382685362654578
2021,4,2021.875,1,4.2,3436,"PRPGDP",352,4.00433035714286,0.750237944435587,0.038286609135842,-0.711951335299745,-0.948967378390005,0.368826393096301
2007,1,2007.125,1,2.31034,1,"PRCCPI",1,2.30254761904762,0.303277438208617,6.07212009070301e-05,-0.30321671700771,-0.999799783322935,0.0983960453514739
2007,2,2007.375,1,2.31034,11,"PRCCPI",3,2.40369047619048,0.253626261337869,0.00871431140498871,-0.24491194993288,-0.965641131328353,0.0624982851473923
2007,3,2007.625,1,2.31034,21,"PRCCPI",5,2.3025641025641,0.25047419460881,6.04645809335933e-05,-0.250413730027876,-0.999758599559415,0.0884049638395792
2007,4,2007.875,1,2.31034,31,"PRCCPI",7,2.30440476190476,0.257040121882086,3.5227051247167e-05,-0.257004894830839,-0.999862951157239,0.08740589569161
2008,1,2007.125,1,1.99951,41,"PRCCPI",2,2.25309210526316,0.338493728358726,0.0643038841096955,-0.27418984424903,-0.810029318943398,0.0987008007271468
