"grpd_time_event","mean_sqDevFromRealization","mean_VarPredicted","mean_error","mean_disagreementEV","mean_time","event","meanEV","mean_disagreementEVMinusPersoni","mean_realization","dataSet"
200,0.735406451612903,1.06060430107527,-0.325197849462366,0.663028095733611,2002.125,2002,1.43096774193548,0.662291397849462,1.7,"PRGDP"
201,0.379282633333333,1.51802736666667,-1.13874473333333,0.367423423333333,2002.125,2003,2.9089,0.366986534601665,2.8,"PRGDP"
202,1.12386484375,0.950890364583333,0.172974479166667,0.197157788085938,2002.375,2002,2.66265625,0.196952629097295,1.7,"PRGDP"
203,0.3213619140625,1.24491673177083,-0.923554817708333,0.166138226318359,2002.375,2003,3.193984375,0.16596534574987,2.8,"PRGDP"
204,0.453175208333334,0.667516458333333,-0.21434125,0.0570098680555556,2002.625,2002,2.32941666666667,0.0569420798652398,1.7,"PRGDP"
205,0.1987825,1.28780083333333,-1.08901833333333,0.198415138888889,2002.625,2003,2.81916666666667,0.198179211256441,2.8,"PRGDP"
206,0.566963333333333,0.356303333333333,0.21066,0.0326023333333333,2002.875,2002,2.431,0.0325635671819263,1.7,"PRGDP"
207,0.296893333333333,1.10104,-0.804146666666667,0.259127888888889,2002.875,2003,2.60566666666667,0.258819770114943,2.8,"PRGDP"
208,0.659864393939394,1.31390833333333,-0.65404393939394,0.400845087235996,2003.125,2003,2.29106060606061,0.400453636955492,2.8,"PRGDP"
209,0.84042803030303,1.66770833333333,-0.827280303030303,0.309517079889807,2003.125,2004,3.17136363636364,0.309214817116477,3.9,"PRGDP"
210,0.86869121875,0.997776489583333,-0.129085270833334,0.392461834960937,2003.375,2003,2.10990625,0.392053445954735,2.8,"PRGDP"
211,1.3447631328125,1.52098738802083,-0.176224255208334,0.525766413818359,2003.375,2004,2.995015625,0.525219310370057,3.9,"PRGDP"
212,0.296301,0.568372333333333,-0.272071333333333,0.16131824,2003.625,2003,2.4326,0.161038173611111,2.8,"PRGDP"
213,0.425586,1.07862733333333,-0.653041333333333,0.19748424,2003.625,2004,3.4224,0.197141385416667,3.9,"PRGDP"
214,0.1848275,0.412955833333333,-0.228128333333333,0.147899472222222,2003.875,2003,2.99216666666667,0.147723610780816,2.8,"PRGDP"
215,0.260915517241379,1.0994867816092,-0.838571264367816,0.260808501783591,2003.875,2004,3.91034482758621,0.260475837878255,3.9,"PRGDP"
216,0.382413888888889,1.54790092592593,-1.16548703703704,0.249188888888889,2004.125,2004,4.265,0.248820266272189,3.9,"PRGDP"
217,0.274918518518519,1.8023037037037,-1.52738518518519,0.224543209876543,2004.125,2005,3.72444444444444,0.224211045364892,3.5,"PRGDP"
218,0.545470689655172,0.920931609195402,-0.37546091954023,0.16363192627824,2004.375,2004,4.51793103448276,0.163423212086559,3.9,"PRGDP"
219,0.389161206896552,1.21029281609195,-0.821131609195402,0.25340707491082,2004.375,2005,3.86844827586207,0.253083851600985,3.5,"PRGDP"
220,0.220785714285714,0.722654761904762,-0.501869047619047,0.107120408163265,2004.625,2004,4.23714285714286,0.106973466588281,3.9,"PRGDP"
221,0.283547321428571,1.32219672619048,-1.0386494047619,0.258232238520408,2004.625,2005,3.65910714285714,0.257878010484029,3.5,"PRGDP"
222,0.268934677419355,0.382027688172043,-0.113093010752688,0.0548045785639958,2004.875,2004,4.36274193548387,0.0547436845878136,3.9,"PRGDP"
223,0.335525,1.08095349462366,-0.745428494623656,0.332283350676379,2004.875,2005,3.44306451612903,0.331914146953405,3.5,"PRGDP"
224,0.198547348484849,0.903316287878788,-0.704768939393939,0.195066348484848,2005.125,2005,3.559,0.194875854003906,3.5,"PRGDP"
225,0.54211875,1.29707748655914,-0.75495873655914,0.187613748699272,2005.125,2006,3.39540322580645,0.187405288978495,2.8,"PRGDP"
226,0.101718333333333,0.750559444444444,-0.648841111111111,0.0999262222222222,2005.375,2005,3.45766666666667,0.0998746074380165,3.5,"PRGDP"
227,0.473424151162791,1.1786031183624,-0.705178967199612,0.219126770957274,2005.375,2006,3.30427906976744,0.219002549431788,2.8,"PRGDP"
228,0.169085697115385,0.685040905448718,-0.515955208333333,0.169042314626479,2005.625,2005,3.49341346153846,0.168977323348268,3.5,"PRGDP"
229,0.3834895,1.20541383333333,-0.821924333333333,0.24562581,2005.625,2006,3.1713,0.245523508538109,2.8,"PRGDP"
230,0.0207521276595745,0.357687588652482,-0.336935460992908,0.0207514033499321,2005.875,2005,3.50085106382979,0.020741596448538,3.5,"PRGDP"
231,0.334030984042553,1.09309490248227,-0.759063918439716,0.173732973064735,2005.875,2006,3.20037234042553,0.17365086863512,2.8,"PRGDP"
232,0.361055125,0.924443208333333,-0.563388083333333,0.2452170025,2006.125,2006,3.14035,0.245114871303623,2.8,"PRGDP"
233,1.0511215,1.25316183333333,-0.202040333333333,0.34803925,2006.125,2007,2.8385,0.347894294044148,2,"PRGDP"
234,0.40510697625,0.895610857083333,-0.490503880833333,0.119357928225,2006.375,2006,3.334555,0.119308216468138,2.8,"PRGDP"
235,1.08732513020833,1.21931549479167,-0.131990364583333,0.282099324544271,2006.375,2007,2.89734375,0.281971620006224,2,"PRGDP"
236,0.279125852619234,0.87235468900596,-0.593228836386726,0.107735983287815,2006.625,2006,3.21399259574468,0.107685068361876,2.8,"PRGDP"
237,0.736016946331658,1.29269773463712,-0.556680788305463,0.326799535211026,2006.625,2007,2.6397010326087,0.326638152724502,2,"PRGDP"
238,0.326659001358696,0.423084658061594,-0.0964256567028984,0.146472593484168,2006.875,2006,3.22448369565217,0.146400261339238,2.8,"PRGDP"
239,0.407065217391304,1.07273550724638,-0.665670289855072,0.250352504725898,2006.875,2007,2.39586956521739,0.250228873859367,2,"PRGDP"
240,0.5312125,0.830001268115942,-0.298788768115942,0.127573263232514,2007.125,2007,2.63532608695652,0.127510264090177,2,"PRGDP"
241,7.61789160119048,1.15718101785714,6.46071058333333,0.222276101048753,2007.125,2008,2.8194880952381,0.222143872553185,0.1,"PRGDP"
242,0.152799479166667,0.998294270833333,-0.845494791666667,0.129384103732639,2007.375,2007,2.15302083333333,0.129325532386449,2,"PRGDP"
243,5.61990904255319,1.40754131205674,4.21236773049645,0.217251720235401,2007.375,2008,2.42436170212766,0.21714904929011,0.1,"PRGDP"
244,0.0859238636363636,0.729625378787879,-0.643701515151515,0.082130423553719,2007.625,2007,2.06159090909091,0.082086004719996,2,"PRGDP"
245,5.30395056818182,1.24254185606061,4.06140871212121,0.322430927169422,2007.625,2008,2.33193181818182,0.322256545921628,0.1,"PRGDP"
246,0.153337777777778,0.525884444444444,-0.372546666666667,0.0855064691358025,2007.875,2007,2.26044444444444,0.0854623025711662,2,"PRGDP"
247,4.74757944444444,1.07354277777778,3.67403666666667,0.145601061728395,2007.875,2008,2.24522222222222,0.145525854568411,0.1,"PRGDP"
248,2.59220061931818,1.12814294128788,1.4640576780303,0.503420210098141,2008.125,2008,1.54526136363636,0.503147943894734,0.1,"PRGDP"
249,1.67879040340909,0.928177379157197,0.750613024251894,0.292578512784091,2008.375,2008,1.277375,0.292420276703624,0.1,"PRGDP"
250,1.72629002767442,0.744143719251938,0.98214630842248,0.115793271325041,2008.625,2008,1.36905348837209,0.115727628880979,0.1,"PRGDP"
251,1.35867258510638,0.395933948216312,0.962738636890071,0.384503585106383,2008.875,2008,1.087,0.384321872637051,0.1,"PRGDP"
252,0.661096923913043,0.990764670289855,-0.329667746376812,0.616456583175803,2009.375,2009,-2.38871739130435,0.616152160171766,-2.6,"PRGDP"
253,1.62355141847826,1.31526126268116,0.308290155797102,0.735470534617202,2009.375,2010,1.75761956521739,0.735107339291465,2.7,"PRGDP"
254,2.25289094736842,1.54748185964912,0.705409087719298,0.714899343490305,2009.375,2011,2.74015789473684,0.714377137980085,1.5,"PRGDP"
255,0.996556416666667,1.73462136111111,-0.738064944444444,0.668768360339505,2009.375,2012,2.87252777777778,0.668222426984127,2.3,"PRGDP"
256,0.763377606060606,0.919341313212121,-0.155963707151515,0.55202844077135,2009.625,2009,-2.14027272727273,0.551489350497159,-2.6,"PRGDP"
257,1.60056315441176,1.32864812009804,0.271915034313726,1.15396578222318,2009.625,2010,2.03172058823529,1.15290612585751,2.7,"PRGDP"
258,2.26890817307692,1.48242516025641,0.786483012820513,0.574405177514793,2009.625,2011,2.80173076923077,0.573486129230769,1.5,"PRGDP"
259,0.65101646875,1.54437728125,-0.8933608125,0.377334905815972,2009.625,2012,2.82314583333333,0.376621607317265,2.3,"PRGDP"
260,1.671208125,0.425287708333333,1.24592041666667,1.340726859375,2009.875,2009,-2.025125,1.3398453821499,-2.6,"PRGDP"
261,0.570635416666667,1.13381284535256,-0.563177428685897,0.544062237015122,2009.875,2010,2.53698717948718,0.543685462612757,2.7,"PRGDP"
262,2.2534446969697,1.28337348484848,0.970071212121212,0.505840817263544,2009.875,2011,2.8219696969697,0.505346832090436,1.5,"PRGDP"
263,0.676176923076923,1.44544487179487,-0.769267948717949,0.372830177514793,2009.875,2012,2.85076923076923,0.372233649230769,2.3,"PRGDP"
264,0.999619230769231,0.955688461538462,0.0439307692307693,0.99192928994083,2010.125,2010,2.78769230769231,0.991242358299595,2.7,"PRGDP"
265,2.38730197368421,1.2782024122807,1.10909956140351,0.429143646121884,2010.125,2011,2.89934210526316,0.428830173772635,1.5,"PRGDP"
266,0.920865740740741,1.49281944444444,-0.571953703703703,0.374635253772291,2010.125,2012,3.03907407407407,0.374081059609906,2.3,"PRGDP"
267,1.77232115384615,1.5595891025641,0.212732051282051,0.412406360946746,2010.125,2013,2.96615384615385,0.411746510769231,1.8,"PRGDP"
268,0.353638167837838,0.863497597927928,-0.50985943009009,0.0976869500073046,2010.375,2010,3.20591621621622,0.0976115742742743,2.7,"PRGDP"
269,2.46420188263158,1.25162618754386,1.21257569508772,0.307539592437673,2010.375,2011,2.96855789473684,0.307314947008573,1.5,"PRGDP"
270,0.766367939655173,1.61474642816092,-0.848378488505747,0.212652338882283,2010.375,2012,3.04412068965517,0.212381098654117,2.3,"PRGDP"
271,1.6022724537037,1.67017013888889,-0.0678976851851852,0.270941092592593,2010.375,2013,2.95383333333333,0.270540292159763,1.8,"PRGDP"
272,0.186074319090909,0.718859799096545,-0.532785480005636,0.165080065417815,2010.625,2010,2.84489393939394,0.16491885441643,2.7,"PRGDP"
273,1.4356624503125,1.21007638488802,0.225586065424479,0.241703306943359,2010.625,2011,2.592684375,0.241451794657258,1.5,"PRGDP"
274,0.64977583,1.78185858237759,-1.13208275237759,0.20074182,2010.625,2012,2.9701,0.200327064173554,2.3,"PRGDP"
275,1.57645351272727,1.85089592862861,-0.274442415901333,0.377269234710744,2010.625,2013,2.89507272727273,0.376413748917749,1.8,"PRGDP"
276,0.108741586726191,0.510648187700946,-0.401906600974756,0.107153469343821,2010.875,2010,2.66014880952381,0.107089725459619,2.7,"PRGDP"
277,1.33137827761905,1.05611577,0.275262507619048,0.156910661088435,2010.875,2011,2.58372857142857,0.156817317447098,1.5,"PRGDP"
278,0.5838024153125,1.3976526406543,-0.813850225341802,0.224091107412109,2010.875,2012,2.899759375,0.223857922076613,2.3,"PRGDP"
279,1.7745095858871,1.58506294099462,0.189446644892473,0.448642768381894,2010.875,2013,2.95146290322581,0.448144276417025,1.8,"PRGDP"
280,3.15541422102488,1.05210127124234,2.10331294978255,0.185985851962588,2011.125,2011,3.22320293902439,0.185869610805111,1.5,"PRGDP"
281,0.9984519703725,1.46827679636028,-0.469824825987776,0.232173643556937,2011.125,2012,3.17537325,0.232020998163409,2.3,"PRGDP"
282,1.71753151868775,1.87494329742981,-0.157411778742061,0.348297821902298,2011.125,2013,2.97014259677419,0.347910824322406,1.8,"PRGDP"
283,0.664231377931035,1.58813092091954,-0.923899542988505,0.246710414839476,2011.125,2014,2.94615862068965,0.246395733187896,2.3,"PRGDP"
284,1.73973798713415,1.14950937058943,0.590228616544716,0.128550483551458,2011.375,2011,2.7693256097561,0.128470139499238,1.5,"PRGDP"
285,0.707070536,1.59740079733333,-0.890330261333333,0.2581437356,2011.375,2012,2.97002,0.257974015852728,2.3,"PRGDP"
286,1.23951690112069,1.90556453566092,-0.66604763454023,0.298145221331748,2011.375,2013,2.77024310344828,0.297764934059641,1.8,"PRGDP"
287,0.553692525446429,2.00554562931548,-1.45185310386905,0.328164211514668,2011.375,2014,2.77489821428571,0.327714054845924,2.3,"PRGDP"
288,0.157573208285714,0.862444410761905,-0.70487120247619,0.131341241191837,2011.625,2011,1.66196285714286,0.131227624201186,1.5,"PRGDP"
289,0.385438001176471,1.42440908718627,-1.0389710860098,0.371681471038062,2011.625,2012,2.18271176470588,0.37134016573867,2.3,"PRGDP"
290,0.916699457307692,1.59753481841987,-0.68083536111218,0.373796878476331,2011.625,2013,2.53681923076923,0.373198803470769,1.8,"PRGDP"
291,0.770029000416667,1.67227974958333,-0.902250749166666,0.534848456649306,2011.625,2014,2.78495416666667,0.533837400965659,2.3,"PRGDP"
292,0.0510385127272727,0.436019820606061,-0.384981307878788,0.028262215123967,2011.875,2011,1.65091818181818,0.0282469299886917,1.5,"PRGDP"
293,0.2656250275,1.33254489674242,-1.06691986924242,0.259996276875,2011.875,2012,2.224975,0.259855662339102,2.3,"PRGDP"
294,0.910102061818182,1.72691854424242,-0.816816482424243,0.340479657373737,2011.875,2013,2.55473333333333,0.340147157708333,1.8,"PRGDP"
295,0.978768566666667,1.89919476666667,-0.9204262,0.599928316666667,2011.875,2014,2.9155,0.599214965517242,2.3,"PRGDP"
296,0.141586038353659,1.09899522180894,-0.957409183455285,0.134293086644854,2012.125,2012,2.3853987804878,0.134209153465701,2.3,"PRGDP"
297,0.847767801858974,1.77627668532051,-0.928508883461538,0.273139661607495,2012.125,2013,2.55804230769231,0.272950506717185,1.8,"PRGDP"
298,0.648089376333334,2.15225329033333,-1.504163914,0.379844797122222,2012.125,2014,2.81792333333333,0.37939313862386,2.3,"PRGDP"
299,0.453216711481481,1.88477439962963,-1.43155768814815,0.439160413525377,2012.125,2015,2.81855925925926,0.438510767943239,2.7,"PRGDP"
300,0.0856867543571429,0.793825293261905,-0.708138538904762,0.0761974896204081,2012.375,2012,2.39741285714286,0.0761315748369995,2.3,"PRGDP"
301,0.555363608897059,1.37167104796569,-0.816307439068627,0.183243873341263,2012.375,2013,2.41001617647059,0.183075605321666,1.8,"PRGDP"
302,0.536865794074074,1.50428346518519,-0.967417671111111,0.362383221728395,2012.375,2014,2.71771111111111,0.361847151873767,2.3,"PRGDP"
303,0.310327115384615,1.57558891025641,-1.2652617948718,0.304799764792899,2012.375,2015,2.77434615384615,0.304312085169231,2.7,"PRGDP"
304,0.159623620113636,0.709953804128788,-0.550330184015152,0.128037444488636,2012.625,2012,2.122275,0.127968197628448,2.3,"PRGDP"
305,0.315916905568182,1.26424370049242,-0.948326794924242,0.261304402339876,2012.625,2013,2.03369318181818,0.261163080326712,1.8,"PRGDP"
306,0.325329307720588,1.57840681973039,-1.2530775120098,0.284957270175173,2012.625,2014,2.50092794117647,0.284695601423864,2.3,"PRGDP"
307,0.496166721640625,1.72667801794271,-1.23051129630208,0.47765924486084,2012.625,2015,2.5639578125,0.477162200901567,2.7,"PRGDP"
308,0.0787249184027778,0.406049387152778,-0.32732446875,0.0739264700520833,2012.875,2012,2.23072916666667,0.0738661219132653,2.3,"PRGDP"
309,0.254753281689189,1.1317418084009,-0.876988526711712,0.217419208845873,2012.875,2013,1.99322027027027,0.217251447110652,1.8,"PRGDP"
310,0.403537998709678,1.37001759268817,-0.966479593978494,0.269709478043704,2012.875,2014,2.66582580645161,0.269409800845878,2.3,"PRGDP"
311,0.415037274642857,1.45765391583333,-1.04261664119048,0.411748661772959,2012.875,2015,2.75734642857143,0.411183848793847,2.7,"PRGDP"
312,0.2013773078125,0.961236650520833,-0.759859342708333,0.150490407460937,2013.125,2013,2.02558125,0.150391465707183,1.8,"PRGDP"
313,0.22966349025,1.20897209308333,-0.979308602833333,0.18545737649375,2013.125,2014,2.5102525,0.18533544527975,2.3,"PRGDP"
314,0.388552569666667,1.398663097,-1.01011052733333,0.387267825122222,2013.125,2015,2.66415666666667,0.38680734019342,2.7,"PRGDP"
315,1.11198211384615,1.44268045025641,-0.330698336410256,0.275911023668639,2013.125,2016,2.61436923076923,0.275469566030769,1.7,"PRGDP"
316,0.156228681644737,0.867875572741228,-0.711646891096491,0.0934316189698753,2013.375,2013,2.05059342105263,0.0933633708917381,1.8,"PRGDP"
317,0.189874501689189,1.36034599380631,-1.17047149211712,0.152528939189189,2013.375,2014,2.49325,0.152411247106482,2.3,"PRGDP"
318,0.340262891203704,1.42430470138889,-1.08404181018519,0.338758456961591,2013.375,2015,2.73878703703704,0.338257334983837,2.7,"PRGDP"
319,1.259804475625,1.423803024375,-0.16399854875,0.32408682,2013.375,2016,2.667325,0.323474179508507,1.7,"PRGDP"
320,0.0634550638461538,0.674127756666667,-0.610672692820513,0.04209186852071,2013.625,2013,1.65383846153846,0.0420627190272747,1.8,"PRGDP"
321,0.168987085526316,1.24269756359649,-1.07371047807018,0.144110324965374,2013.625,2014,2.45772368421053,0.14400505811003,2.3,"PRGDP"
322,0.264363852931034,1.69439051488506,-1.43002666195402,0.264301279375743,2013.625,2015,2.69208965517241,0.263964160396948,2.7,"PRGDP"
323,1.12710182211538,1.80832574198718,-0.681223919871795,0.280807972633136,2013.625,2016,2.61994230769231,0.280358679876923,1.7,"PRGDP"
324,0.119633261,0.471199572333333,-0.351566311333333,0.096424261975,2013.875,2013,1.647655,0.0963608666679816,1.8,"PRGDP"
325,0.150544401,1.19376443233333,-1.04322003133333,0.139320057975,2013.875,2014,2.405945,0.139228460303748,2.3,"PRGDP"
326,0.216211683712121,1.45050725568182,-1.2342955719697,0.21289409825528,2013.875,2015,2.64240151515152,0.212686193862453,2.7,"PRGDP"
327,1.14271253794643,1.71207168824405,-0.569359150297619,0.266934080596301,2013.875,2016,2.63583035714286,0.26656791587669,1.7,"PRGDP"
328,0.327974165716244,1.07484760577437,-0.746873440058125,0.177708777737513,2014.125,2014,2.68764079761905,0.1776030616294,2.3,"PRGDP"
329,0.176450860432494,1.46330545704718,-1.28685459661469,0.16670368820044,2014.125,2015,2.79872776829268,0.166599498395315,2.7,"PRGDP"
330,1.35979131807384,1.69553601744055,-0.33574469936671,0.224440368133476,2014.125,2016,2.76552848387097,0.224190989946661,1.7,"PRGDP"
331,0.370204297242078,1.75523271022919,-1.38502841298711,0.253634926643064,2014.125,2017,2.64142256896552,0.25331141270602,2.3,"PRGDP"
332,0.15002685725,0.942030726083333,-0.792003868833333,0.10331359969375,2014.375,2014,2.5161325,0.103245674907627,2.3,"PRGDP"
333,0.151476217105263,1.47705843201754,-1.32558221491228,0.14332165183518,2014.375,2015,2.79030263157895,0.143216961074161,2.7,"PRGDP"
334,1.19575991675,1.77994824991667,-0.584188333166666,0.155125303525,2014.375,2016,2.720115,0.154940850131986,1.7,"PRGDP"
335,0.182998584827586,2.02372992091954,-1.84073133609195,0.102647840285375,2014.375,2017,2.58346206896552,0.102516911917664,2.3,"PRGDP"
336,0.118401427317073,0.826302637723577,-0.707901210406504,0.100491154265318,2014.625,2014,2.16617073170732,0.100428347293902,2.3,"PRGDP"
337,0.182937005990244,1.32129574197724,-1.13835873598699,0.182786399217133,2014.625,2015,2.71227219512195,0.182672157717622,2.7,"PRGDP"
338,1.21486984111371,1.47686012125188,-0.261990280138172,0.38657873008871,2014.625,2016,2.610105,0.386149198166389,1.7,"PRGDP"
339,0.281846031481482,1.61906026481481,-1.33721423333333,0.215199828340192,2014.625,2017,2.55815925925926,0.21488148539886,2.3,"PRGDP"
340,0.0376294265789474,0.551754169912281,-0.514124743333333,0.0322623218628809,2014.875,2014,2.37326052631579,0.0322387555211257,2.3,"PRGDP"
341,0.162179091842105,1.17118766254386,-1.00900857070175,0.154066297319945,2014.875,2015,2.79007105263158,0.153953758023144,2.7,"PRGDP"
342,1.10840513068182,1.38459411174242,-0.276188981060606,0.24802239876033,2014.875,2016,2.62756818181818,0.247780189386541,1.7,"PRGDP"
343,0.263423524642857,1.43204802297619,-1.16862449833333,0.203847432181122,2014.875,2017,2.54408214285714,0.203567806073878,2.3,"PRGDP"
344,0.188434770882353,1.17869238598039,-0.990257615098039,0.137546045960208,2015.125,2015,2.92558529411765,0.137419741051153,2.7,"PRGDP"
345,1.14093183154412,1.4105607664951,-0.26962893495098,0.143333329189014,2015.125,2016,2.69879852941176,0.143201709970291,1.7,"PRGDP"
346,0.1725652464,1.55881048693333,-1.38624524053333,0.0921868740886568,2015.125,2017,2.58436277372263,0.0920257486354407,2.3,"PRGDP"
347,0.245503050434783,1.61201202202899,-1.3665089715942,0.106549143137996,2015.125,2018,2.5272347826087,0.106329000280273,2.9,"PRGDP"
348,0.163249188241186,1.03110820278446,-0.867859014543269,0.0772944127307281,2015.375,2015,2.40681955128205,0.0772408847440725,2.7,"PRGDP"
349,0.734214,1.46665711538462,-0.732443115384615,0.140808456383958,2015.375,2016,2.4703282051282,0.140710943602529,1.7,"PRGDP"
350,0.235632533387069,1.86802897236006,-1.63239643897299,0.224479461873127,2015.375,2017,2.40560810344828,0.224193136028901,2.3,"PRGDP"
351,0.429189605373548,2.00159243978596,-1.57240283441241,0.185063480054003,2015.375,2018,2.40590878846154,0.184767378485917,2.9,"PRGDP"
352,0.188515800441112,0.766273984563614,-0.577758184122502,0.0748944086369829,2015.625,2015,2.36292227631579,0.074839701253026,2.7,"PRGDP"
353,0.713529976325796,1.24728975352616,-0.533759777200363,0.222497135264591,2015.625,2016,2.40073735526316,0.222334609964909,1.7,"PRGDP"
354,0.267087559051724,1.58438927742822,-1.3173017183765,0.260025474982164,2015.625,2017,2.38403620689655,0.259693809835503,2.3,"PRGDP"
355,0.569138010132444,1.7156953564687,-1.14655734633625,0.242827273181311,2015.625,2018,2.32876385185185,0.242468061238736,2.9,"PRGDP"
356,0.116815533486842,0.46509135247807,-0.348275818991228,0.0475766131942521,2015.875,2015,2.43686710526316,0.0475418603723425,2.7,"PRGDP"
357,0.636731050512821,1.15464459051282,-0.51791354,0.152332896502301,2015.875,2016,2.39598717948718,0.152227402806662,1.7,"PRGDP"
358,0.176528692727273,1.38469373151515,-1.20816503878788,0.167227551533517,2015.875,2017,2.39644242424242,0.167064243377723,2.3,"PRGDP"
359,0.663420026034483,1.49943675557471,-0.83601672954023,0.279635503608799,2015.875,2018,2.28049655172414,0.279278825670522,2.9,"PRGDP"
360,0.278612311621622,1.04580345414414,-0.767191142522523,0.237375874623813,2016.125,2016,1.90306756756757,0.237192714226727,1.7,"PRGDP"
361,0.324125397222222,1.34335071388889,-1.01922531666667,0.216698051265432,2016.125,2017,1.97223888888889,0.216521154897052,2.3,"PRGDP"
362,1.26511345905172,1.79226901221264,-0.52715555316092,0.286600230083234,2016.125,2018,1.91080172413793,0.286234668565271,2.9,"PRGDP"
363,0.31975585,1.75506748333333,-1.43531163333333,0.2022302976,2016.125,2019,1.95718,0.201879203333333,2.3,"PRGDP"
364,0.1085033875,0.949287577412281,-0.840784189912281,0.107632516336565,2016.375,2016,1.72951052631579,0.10755389506824,1.7,"PRGDP"
365,0.229243600789474,1.36170025885965,-1.13245665807018,0.154951491198061,2016.375,2017,2.02743421052632,0.154838305302372,2.3,"PRGDP"
366,1.00389773583333,1.80830593083333,-0.804408195,0.233119092233333,2016.375,2018,2.02206,0.232841899495838,2.9,"PRGDP"
367,0.18781736787037,1.78468355805556,-1.59686619018519,0.138578579718793,2016.375,2019,2.07810185185185,0.138373581819801,2.3,"PRGDP"
368,0.103777551764706,0.661404605098039,-0.557627053333333,0.0860932455709342,2016.625,2016,1.56701764705882,0.0860141884124669,1.7,"PRGDP"
369,0.197489255277778,1.24053380027778,-1.043044545,0.121737396566358,2016.625,2017,2.02476944444444,0.121638019099773,2.3,"PRGDP"
370,0.959444601083333,1.65511956558333,-0.6956749645,0.167656070458333,2016.625,2018,2.010175,0.167456717223543,2.9,"PRGDP"
371,0.290627240769231,1.84947301564103,-1.5588457748718,0.202431947928994,2016.625,2019,2.00302307692308,0.202108056812308,2.3,"PRGDP"
372,0.132169265945946,0.521067580900901,-0.388898314954955,0.121609203973703,2016.875,2016,1.59723783783784,0.121515369711378,1.7,"PRGDP"
373,0.166605919189189,1.16198660333333,-0.995380684144144,0.119471162132944,2016.875,2017,2.08289459459459,0.119378977594261,2.3,"PRGDP"
374,1.04086816075,1.62672833925,-0.5858601785,0.197063634613889,2016.875,2018,1.98141166666667,0.196829314001982,2.9,"PRGDP"
375,0.234417010740741,1.66777076703704,-1.4333537562963,0.147311140109739,2016.875,2019,2.00486296296296,0.147093224222003,2.3,"PRGDP"
376,0.114109122162162,1.1379166436036,-1.02380752144144,0.113076107815924,2017.125,2017,2.26785945945946,0.112988857732733,2.3,"PRGDP"
377,0.730015654324324,1.58618092225225,-0.856165267927928,0.239057889466764,2017.125,2018,2.19931621621622,0.238873431218719,2.9,"PRGDP"
378,0.319168608660714,1.76336168895833,-1.44419308029762,0.278973371004464,2017.125,2019,2.0995125,0.278590691483196,2.3,"PRGDP"
379,0.162035443870968,0.973483050752688,-0.811447606881721,0.106925609573361,2017.375,2017,2.06524516129032,0.106806803340502,2.3,"PRGDP"
380,0.694963620967742,1.41112777688172,-0.716164155913979,0.240491922476587,2017.375,2018,2.22585483870968,0.240224709229391,2.9,"PRGDP"
381,0.360674501666667,1.53970549833333,-1.17903099666667,0.332195126597222,2017.375,2019,2.13124166666667,0.331567158494014,2.3,"PRGDP"
382,0.114357788888889,0.568673877777778,-0.454316088888889,0.0806202628395062,2017.625,2017,2.11632222222222,0.0805544503800453,2.3,"PRGDP"
383,0.785011594444444,1.31189618333333,-0.526884588888889,0.261856741080247,2017.625,2018,2.17670555555556,0.261642980475283,2.9,"PRGDP"
384,0.376770531034483,1.7378841816092,-1.36111365057471,0.308231291034483,2017.625,2019,2.0382,0.307838138877551,2.3,"PRGDP"
385,0.0657550835294118,0.431405308627451,-0.365650225098039,0.0639015277854671,2017.875,2017,2.34305294117647,0.0638428486965916,2.3,"PRGDP"
386,0.466201663602941,1.16430887561275,-0.698107212009804,0.194124364673443,2017.875,2018,2.37838970588235,0.193946105385405,2.9,"PRGDP"
387,0.268620492946428,1.68849301895833,-1.4198725260119,0.242296009907525,2017.875,2019,2.13775178571429,0.241963642267049,2.3,"PRGDP"
388,0.284090927083333,0.899603239583333,-0.6155123125,0.211797161458333,2018.125,2018,2.631125,0.211545321789536,2.9,"PRGDP"
389,0.25985474266129,1.36957810680108,-1.10972336413979,0.259833863657648,2018.125,2019,2.30456935483871,0.259545159364695,2.3,"PRGDP"
390,11.6778019046053,7.27564941118421,4.40215249342105,1.25365506786704,2018.125,2021,2.47135526315789,1.24978576210201,5.7,"PRGDP"
391,0.239763744083333,0.85762108925,-0.617857345166667,0.167022957058333,2018.375,2018,2.630295,0.166824356633769,2.9,"PRGDP"
392,0.228041984568966,1.32724979704023,-1.09920781247126,0.222273582068966,2018.375,2019,2.37595,0.221990069846939,2.3,"PRGDP"
393,13.1153846217105,7.4556515625,5.65973305921053,1.90319672541551,2018.375,2021,2.35153947368421,1.89732266144818,5.7,"PRGDP"
394,0.181301955078125,0.727307159505208,-0.546005204427083,0.133576773864746,2018.625,2018,2.6815390625,0.133437776181224,2.9,"PRGDP"
395,0.318049235564516,1.43129845260753,-1.11324921704301,0.316505379370447,2018.625,2019,2.33929193548387,0.316153706726703,2.3,"PRGDP"
396,12.0077780795,7.9084509205,4.099327159,1.583371250275,2018.625,2021,2.471315,1.57898518032964,5.7,"PRGDP"
397,0.0419431935483871,0.511432075268817,-0.46948888172043,0.040099737773153,2018.875,2018,2.85706451612903,0.0400551825089606,2.9,"PRGDP"
398,0.201237782258065,1.13983587365591,-0.93859809139785,0.18677190062435,2018.875,2019,2.42027419354839,0.186564376290323,2.3,"PRGDP"
