"event","quarter","bin","time","resolution","realization","binL","binH","binValue","grpd_event_time_bin","pAgg","dataSet"
1987,4,2,1986.875,1,2.5,8,10,9,905,0.0091304347826087,"PRPGDP"
1987,4,3,1986.875,1,2.5,6,8,7,906,0.0521739130434783,"PRPGDP"
1987,4,4,1986.875,1,2.5,4,6,5,907,0.201304347826087,"PRPGDP"
1987,4,5,1986.875,1,2.5,2,4,3,908,0.667391304347826,"PRPGDP"
1987,4,6,1986.875,1,2.5,-1000,2,1,909,0.07,"PRPGDP"
1987,1,1,1987.125,1,2.5,10,1000,11,910,0.0031578947368421,"PRPGDP"
1987,1,2,1987.125,1,2.5,8,10,9,911,0.0126315789473684,"PRPGDP"
1987,1,3,1987.125,1,2.5,6,8,7,912,0.0347368421052632,"PRPGDP"
1987,1,4,1987.125,1,2.5,4,6,5,913,0.178947368421053,"PRPGDP"
1987,1,5,1987.125,1,2.5,2,4,3,914,0.605263157894737,"PRPGDP"
1987,1,6,1987.125,1,2.5,-1000,2,1,915,0.165263157894737,"PRPGDP"
1987,2,1,1987.375,1,2.5,10,1000,11,916,0.00230769230769231,"PRPGDP"
1987,2,2,1987.375,1,2.5,8,10,9,917,0.00538461538461539,"PRPGDP"
1987,2,3,1987.375,1,2.5,6,8,7,918,0.035,"PRPGDP"
1987,2,4,1987.375,1,2.5,4,6,5,919,0.203076923076923,"PRPGDP"
1987,2,5,1987.375,1,2.5,2,4,3,920,0.703076923076923,"PRPGDP"
1987,2,6,1987.375,1,2.5,-1000,2,1,921,0.0511538461538462,"PRPGDP"
1987,3,1,1987.625,1,2.5,10,1000,11,922,5e-04,"PRPGDP"
1987,3,2,1987.625,1,2.5,8,10,9,923,0.0075,"PRPGDP"
1987,3,3,1987.625,1,2.5,6,8,7,924,0.0395,"PRPGDP"
1987,3,4,1987.625,1,2.5,4,6,5,925,0.1975,"PRPGDP"
1987,3,5,1987.625,1,2.5,2,4,3,926,0.724,"PRPGDP"
1987,3,6,1987.625,1,2.5,-1000,2,1,927,0.031,"PRPGDP"
1987,4,1,1987.875,1,2.5,10,1000,11,928,0,"PRPGDP"
1987,4,2,1987.875,1,2.5,8,10,9,929,0.000555555555555555,"PRPGDP"
1987,4,3,1987.875,1,2.5,6,8,7,930,0.00666666666666667,"PRPGDP"
1987,4,4,1987.875,1,2.5,4,6,5,931,0.0977777777777778,"PRPGDP"
1987,4,5,1987.875,1,2.5,2,4,3,932,0.811666666666667,"PRPGDP"
1987,4,6,1987.875,1,2.5,-1000,2,1,933,0.0838888888888889,"PRPGDP"
1988,1,1,1987.125,1,3.5,10,1000,11,934,0.0110526315789474,"PRPGDP"
1988,1,2,1987.125,1,3.5,8,10,9,935,0.0231578947368421,"PRPGDP"
1988,1,3,1987.125,1,3.5,6,8,7,936,0.088421052631579,"PRPGDP"
1988,1,4,1987.125,1,3.5,4,6,5,937,0.25,"PRPGDP"
1988,1,5,1987.125,1,3.5,2,4,3,938,0.45,"PRPGDP"
1988,1,6,1987.125,1,3.5,-1000,2,1,939,0.177368421052632,"PRPGDP"
1988,2,1,1987.375,1,3.5,10,1000,11,940,0.00615384615384615,"PRPGDP"
1988,2,2,1987.375,1,3.5,8,10,9,941,0.02,"PRPGDP"
1988,2,3,1987.375,1,3.5,6,8,7,942,0.0796153846153846,"PRPGDP"
1988,2,4,1987.375,1,3.5,4,6,5,943,0.45,"PRPGDP"
1988,2,5,1987.375,1,3.5,2,4,3,944,0.386538461538462,"PRPGDP"
1988,2,6,1987.375,1,3.5,-1000,2,1,945,0.0576923076923077,"PRPGDP"
1988,3,1,1987.625,1,3.5,10,1000,11,946,0.0045,"PRPGDP"
1988,3,2,1987.625,1,3.5,8,10,9,947,0.022,"PRPGDP"
1988,3,3,1987.625,1,3.5,6,8,7,948,0.091,"PRPGDP"
1988,3,4,1987.625,1,3.5,4,6,5,949,0.548,"PRPGDP"
1988,3,5,1987.625,1,3.5,2,4,3,950,0.31,"PRPGDP"
1988,3,6,1987.625,1,3.5,-1000,2,1,951,0.0245,"PRPGDP"
1988,4,1,1987.875,1,3.5,10,1000,11,952,0.000555555555555555,"PRPGDP"
1988,4,2,1987.875,1,3.5,8,10,9,953,0.00388888888888889,"PRPGDP"
1988,4,3,1987.875,1,3.5,6,8,7,954,0.0233333333333333,"PRPGDP"
1988,4,4,1987.875,1,3.5,4,6,5,955,0.321111111111111,"PRPGDP"
1988,4,5,1987.875,1,3.5,2,4,3,956,0.563888888888889,"PRPGDP"
1988,4,6,1987.875,1,3.5,-1000,2,1,957,0.0872222222222222,"PRPGDP"
1988,1,1,1988.125,1,3.5,10,1000,11,958,0.00588235294117647,"PRPGDP"
1988,1,2,1988.125,1,3.5,8,10,9,959,0.00882352941176471,"PRPGDP"
1988,1,3,1988.125,1,3.5,6,8,7,960,0.0382352941176471,"PRPGDP"
1988,1,4,1988.125,1,3.5,4,6,5,961,0.258823529411765,"PRPGDP"
1988,1,5,1988.125,1,3.5,2,4,3,962,0.623529411764706,"PRPGDP"
1988,1,6,1988.125,1,3.5,-1000,2,1,963,0.0647058823529412,"PRPGDP"
1988,2,1,1988.375,1,3.5,10,1000,11,964,0.003125,"PRPGDP"
1988,2,2,1988.375,1,3.5,8,10,9,965,0.009375,"PRPGDP"
1988,2,3,1988.375,1,3.5,6,8,7,966,0.0375,"PRPGDP"
1988,2,4,1988.375,1,3.5,4,6,5,967,0.14625,"PRPGDP"
1988,2,5,1988.375,1,3.5,2,4,3,968,0.715625,"PRPGDP"
1988,2,6,1988.375,1,3.5,-1000,2,1,969,0.088125,"PRPGDP"
1988,3,1,1988.625,1,3.5,10,1000,11,970,0.00375,"PRPGDP"
1988,3,2,1988.625,1,3.5,8,10,9,971,0.006875,"PRPGDP"
1988,3,3,1988.625,1,3.5,6,8,7,972,0.0475,"PRPGDP"
1988,3,4,1988.625,1,3.5,4,6,5,973,0.21625,"PRPGDP"
1988,3,5,1988.625,1,3.5,2,4,3,974,0.634375,"PRPGDP"
1988,3,6,1988.625,1,3.5,-1000,2,1,975,0.09125,"PRPGDP"
1988,4,1,1988.875,1,3.5,10,1000,11,976,0,"PRPGDP"
1988,4,2,1988.875,1,3.5,8,10,9,977,0,"PRPGDP"
1988,4,3,1988.875,1,3.5,6,8,7,978,0.0330769230769231,"PRPGDP"
1988,4,4,1988.875,1,3.5,4,6,5,979,0.175384615384615,"PRPGDP"
1988,4,5,1988.875,1,3.5,2,4,3,980,0.760769230769231,"PRPGDP"
1988,4,6,1988.875,1,3.5,-1000,2,1,981,0.0315384615384615,"PRPGDP"
1989,1,1,1988.125,1,3.9,10,1000,11,982,0.00588235294117647,"PRPGDP"
1989,1,2,1988.125,1,3.9,8,10,9,983,0.0205882352941177,"PRPGDP"
1989,1,3,1988.125,1,3.9,6,8,7,984,0.0794117647058824,"PRPGDP"
1989,1,4,1988.125,1,3.9,4,6,5,985,0.405882352941176,"PRPGDP"
1989,1,5,1988.125,1,3.9,2,4,3,986,0.408823529411765,"PRPGDP"
1989,1,6,1988.125,1,3.9,-1000,2,1,987,0.0794117647058824,"PRPGDP"
1989,2,1,1988.375,1,3.9,10,1000,11,988,0.00625,"PRPGDP"
1989,2,2,1988.375,1,3.9,8,10,9,989,0.021875,"PRPGDP"
1989,2,3,1988.375,1,3.9,6,8,7,990,0.09375,"PRPGDP"
1989,2,4,1988.375,1,3.9,4,6,5,991,0.359375,"PRPGDP"
1989,2,5,1988.375,1,3.9,2,4,3,992,0.425,"PRPGDP"
1989,2,6,1988.375,1,3.9,-1000,2,1,993,0.09375,"PRPGDP"
1989,3,1,1988.625,1,3.9,10,1000,11,994,0.0075,"PRPGDP"
1989,3,2,1988.625,1,3.9,8,10,9,995,0.026875,"PRPGDP"
1989,3,3,1988.625,1,3.9,6,8,7,996,0.119375,"PRPGDP"
1989,3,4,1988.625,1,3.9,4,6,5,997,0.525,"PRPGDP"
1989,3,5,1988.625,1,3.9,2,4,3,998,0.278125,"PRPGDP"
1989,3,6,1988.625,1,3.9,-1000,2,1,999,0.043125,"PRPGDP"
1989,4,1,1988.875,1,3.9,10,1000,11,1000,0.000769230769230769,"PRPGDP"
1989,4,2,1988.875,1,3.9,8,10,9,1001,0.02,"PRPGDP"
1989,4,3,1988.875,1,3.9,6,8,7,1002,0.108461538461538,"PRPGDP"
1989,4,4,1988.875,1,3.9,4,6,5,1003,0.588461538461538,"PRPGDP"
1989,4,5,1988.875,1,3.9,2,4,3,1004,0.257692307692308,"PRPGDP"
1989,4,6,1988.875,1,3.9,-1000,2,1,1005,0.0246153846153846,"PRPGDP"
1989,1,1,1989.125,1,3.9,10,1000,11,1006,0.000625,"PRPGDP"
1989,1,2,1989.125,1,3.9,8,10,9,1007,0.018125,"PRPGDP"
1989,1,3,1989.125,1,3.9,6,8,7,1008,0.120625,"PRPGDP"
1989,1,4,1989.125,1,3.9,4,6,5,1009,0.623125,"PRPGDP"
1989,1,5,1989.125,1,3.9,2,4,3,1010,0.226875,"PRPGDP"
1989,1,6,1989.125,1,3.9,-1000,2,1,1011,0.010625,"PRPGDP"
1989,2,1,1989.375,1,3.9,10,1000,11,1012,0.00294117647058824,"PRPGDP"
1989,2,2,1989.375,1,3.9,8,10,9,1013,0.0147058823529412,"PRPGDP"
1989,2,3,1989.375,1,3.9,6,8,7,1014,0.105882352941176,"PRPGDP"
1989,2,4,1989.375,1,3.9,4,6,5,1015,0.714705882352941,"PRPGDP"
1989,2,5,1989.375,1,3.9,2,4,3,1016,0.15,"PRPGDP"
1989,2,6,1989.375,1,3.9,-1000,2,1,1017,0.0117647058823529,"PRPGDP"
1989,3,1,1989.625,1,3.9,10,1000,11,1018,0.00142857142857143,"PRPGDP"
1989,3,2,1989.625,1,3.9,8,10,9,1019,0.00285714285714286,"PRPGDP"
1989,3,3,1989.625,1,3.9,6,8,7,1020,0.0828571428571429,"PRPGDP"
1989,3,4,1989.625,1,3.9,4,6,5,1021,0.755,"PRPGDP"
1989,3,5,1989.625,1,3.9,2,4,3,1022,0.152857142857143,"PRPGDP"
1989,3,6,1989.625,1,3.9,-1000,2,1,1023,0.005,"PRPGDP"
1989,4,1,1989.875,1,3.9,10,1000,11,1024,0.00357142857142857,"PRPGDP"
1989,4,2,1989.875,1,3.9,8,10,9,1025,0.00785714285714286,"PRPGDP"
1989,4,3,1989.875,1,3.9,6,8,7,1026,0.0228571428571429,"PRPGDP"
1989,4,4,1989.875,1,3.9,4,6,5,1027,0.797142857142857,"PRPGDP"
1989,4,5,1989.875,1,3.9,2,4,3,1028,0.162857142857143,"PRPGDP"
1989,4,6,1989.875,1,3.9,-1000,2,1,1029,0.00571428571428572,"PRPGDP"
1990,1,1,1989.125,1,3.8,10,1000,11,1030,0.00375,"PRPGDP"
1990,1,2,1989.125,1,3.8,8,10,9,1031,0.024375,"PRPGDP"
1990,1,3,1989.125,1,3.8,6,8,7,1032,0.126875,"PRPGDP"
1990,1,4,1989.125,1,3.8,4,6,5,1033,0.54375,"PRPGDP"
1990,1,5,1989.125,1,3.8,2,4,3,1034,0.28125,"PRPGDP"
1990,1,6,1989.125,1,3.8,-1000,2,1,1035,0.02,"PRPGDP"
1990,2,1,1989.375,1,3.8,10,1000,11,1036,0.00588235294117647,"PRPGDP"
1990,2,2,1989.375,1,3.8,8,10,9,1037,0.0323529411764706,"PRPGDP"
1990,2,3,1989.375,1,3.8,6,8,7,1038,0.15,"PRPGDP"
1990,2,4,1989.375,1,3.8,4,6,5,1039,0.611764705882353,"PRPGDP"
1990,2,5,1989.375,1,3.8,2,4,3,1040,0.182352941176471,"PRPGDP"
1990,2,6,1989.375,1,3.8,-1000,2,1,1041,0.0176470588235294,"PRPGDP"
1990,3,1,1989.625,1,3.8,10,1000,11,1042,0.005,"PRPGDP"
1990,3,2,1989.625,1,3.8,8,10,9,1043,0.0157142857142857,"PRPGDP"
1990,3,3,1989.625,1,3.8,6,8,7,1044,0.114285714285714,"PRPGDP"
1990,3,4,1989.625,1,3.8,4,6,5,1045,0.578571428571429,"PRPGDP"
1990,3,5,1989.625,1,3.8,2,4,3,1046,0.239285714285714,"PRPGDP"
1990,3,6,1989.625,1,3.8,-1000,2,1,1047,0.0471428571428571,"PRPGDP"
1990,4,1,1989.875,1,3.8,10,1000,11,1048,0.004,"PRPGDP"
1990,4,2,1989.875,1,3.8,8,10,9,1049,0.008,"PRPGDP"
1990,4,3,1989.875,1,3.8,6,8,7,1050,0.064,"PRPGDP"
1990,4,4,1989.875,1,3.8,4,6,5,1051,0.422666666666667,"PRPGDP"
1990,4,5,1989.875,1,3.8,2,4,3,1052,0.456,"PRPGDP"
1990,4,6,1989.875,1,3.8,-1000,2,1,1053,0.0453333333333333,"PRPGDP"
1990,1,1,1990.125,1,3.8,10,1000,11,1054,0.00357142857142857,"PRPGDP"
1990,1,2,1990.125,1,3.8,8,10,9,1055,0.0107142857142857,"PRPGDP"
1990,1,3,1990.125,1,3.8,6,8,7,1056,0.055,"PRPGDP"
1990,1,4,1990.125,1,3.8,4,6,5,1057,0.514285714285714,"PRPGDP"
1990,1,5,1990.125,1,3.8,2,4,3,1058,0.362857142857143,"PRPGDP"
1990,1,6,1990.125,1,3.8,-1000,2,1,1059,0.0535714285714286,"PRPGDP"
1990,2,1,1990.375,1,3.8,10,1000,11,1060,0,"PRPGDP"
1990,2,2,1990.375,1,3.8,8,10,9,1061,0,"PRPGDP"
1990,2,3,1990.375,1,3.8,6,8,7,1062,0.107142857142857,"PRPGDP"
1990,2,4,1990.375,1,3.8,4,6,5,1063,0.785714285714286,"PRPGDP"
1990,2,5,1990.375,1,3.8,2,4,3,1064,0.1,"PRPGDP"
1990,2,6,1990.375,1,3.8,-1000,2,1,1065,0.00714285714285714,"PRPGDP"
1990,3,1,1990.625,1,3.8,10,1000,11,1066,0,"PRPGDP"
1990,3,2,1990.625,1,3.8,8,10,9,1067,0.0192307692307692,"PRPGDP"
1990,3,3,1990.625,1,3.8,6,8,7,1068,0.11,"PRPGDP"
1990,3,4,1990.625,1,3.8,4,6,5,1069,0.746923076923077,"PRPGDP"
1990,3,5,1990.625,1,3.8,2,4,3,1070,0.123846153846154,"PRPGDP"
1990,3,6,1990.625,1,3.8,-1000,2,1,1071,0,"PRPGDP"
1990,4,1,1990.875,1,3.8,10,1000,11,1072,0.000333333333333333,"PRPGDP"
1990,4,2,1990.875,1,3.8,8,10,9,1073,0.002,"PRPGDP"
1990,4,3,1990.875,1,3.8,6,8,7,1074,0.052,"PRPGDP"
1990,4,4,1990.875,1,3.8,4,6,5,1075,0.782,"PRPGDP"
1990,4,5,1990.875,1,3.8,2,4,3,1076,0.159,"PRPGDP"
1990,4,6,1990.875,1,3.8,-1000,2,1,1077,0.00466666666666667,"PRPGDP"
1991,1,1,1990.125,1,3.4,10,1000,11,1078,0.00357142857142857,"PRPGDP"
1991,1,2,1990.125,1,3.4,8,10,9,1079,0.0178571428571429,"PRPGDP"
1991,1,3,1990.125,1,3.4,6,8,7,1080,0.075,"PRPGDP"
1991,1,4,1990.125,1,3.4,4,6,5,1081,0.525,"PRPGDP"
1991,1,5,1990.125,1,3.4,2,4,3,1082,0.325,"PRPGDP"
1991,1,6,1990.125,1,3.4,-1000,2,1,1083,0.0535714285714286,"PRPGDP"
1991,2,1,1990.375,1,3.4,10,1000,11,1084,0,"PRPGDP"
1991,2,2,1990.375,1,3.4,8,10,9,1085,0.0571428571428571,"PRPGDP"
1991,2,3,1990.375,1,3.4,6,8,7,1086,0.128571428571429,"PRPGDP"
1991,2,4,1990.375,1,3.4,4,6,5,1087,0.464285714285714,"PRPGDP"
1991,2,5,1990.375,1,3.4,2,4,3,1088,0.321428571428571,"PRPGDP"
1991,2,6,1990.375,1,3.4,-1000,2,1,1089,0.0285714285714286,"PRPGDP"
1991,3,1,1990.625,1,3.4,10,1000,11,1090,0.00192307692307692,"PRPGDP"
1991,3,2,1990.625,1,3.4,8,10,9,1091,0.0326923076923077,"PRPGDP"
1991,3,3,1990.625,1,3.4,6,8,7,1092,0.129230769230769,"PRPGDP"
1991,3,4,1990.625,1,3.4,4,6,5,1093,0.615384615384615,"PRPGDP"
1991,3,5,1990.625,1,3.4,2,4,3,1094,0.205384615384615,"PRPGDP"
1991,3,6,1990.625,1,3.4,-1000,2,1,1095,0.0153846153846154,"PRPGDP"
1991,4,1,1990.875,1,3.4,10,1000,11,1096,0.00366666666666667,"PRPGDP"
1991,4,2,1990.875,1,3.4,8,10,9,1097,0.0103333333333333,"PRPGDP"
1991,4,3,1990.875,1,3.4,6,8,7,1098,0.06,"PRPGDP"
1991,4,4,1990.875,1,3.4,4,6,5,1099,0.578333333333333,"PRPGDP"
1991,4,5,1990.875,1,3.4,2,4,3,1100,0.302333333333333,"PRPGDP"
1991,4,6,1990.875,1,3.4,-1000,2,1,1101,0.0453333333333333,"PRPGDP"
1991,1,1,1991.125,1,3.4,10,1000,11,1102,0.000588235294117647,"PRPGDP"
1991,1,2,1991.125,1,3.4,8,10,9,1103,0.00441176470588235,"PRPGDP"
1991,1,3,1991.125,1,3.4,6,8,7,1104,0.0502941176470588,"PRPGDP"
1991,1,4,1991.125,1,3.4,4,6,5,1105,0.444705882352941,"PRPGDP"
1991,1,5,1991.125,1,3.4,2,4,3,1106,0.431764705882353,"PRPGDP"
1991,1,6,1991.125,1,3.4,-1000,2,1,1107,0.0682352941176471,"PRPGDP"
1991,2,1,1991.375,1,3.4,10,1000,11,1108,0.0015,"PRPGDP"
1991,2,2,1991.375,1,3.4,8,10,9,1109,0.00725,"PRPGDP"
1991,2,3,1991.375,1,3.4,6,8,7,1110,0.0425,"PRPGDP"
1991,2,4,1991.375,1,3.4,4,6,5,1111,0.435,"PRPGDP"
1991,2,5,1991.375,1,3.4,2,4,3,1112,0.46825,"PRPGDP"
1991,2,6,1991.375,1,3.4,-1000,2,1,1113,0.0455,"PRPGDP"
1991,3,1,1991.625,1,3.4,10,1000,11,1114,0.000357142857142857,"PRPGDP"
1991,3,2,1991.625,1,3.4,8,10,9,1115,0.000714285714285714,"PRPGDP"
1991,3,3,1991.625,1,3.4,6,8,7,1116,0.0167857142857143,"PRPGDP"
1991,3,4,1991.625,1,3.4,4,6,5,1117,0.394285714285714,"PRPGDP"
1991,3,5,1991.625,1,3.4,2,4,3,1118,0.534285714285714,"PRPGDP"
1991,3,6,1991.625,1,3.4,-1000,2,1,1119,0.0535714285714286,"PRPGDP"
1991,4,1,1991.875,1,3.4,10,1000,11,1120,0.00142857142857143,"PRPGDP"
1991,4,2,1991.875,1,3.4,8,10,9,1121,0.00142857142857143,"PRPGDP"
1991,4,3,1991.875,1,3.4,6,8,7,1122,0.00571428571428571,"PRPGDP"
1991,4,4,1991.875,1,3.4,4,6,5,1123,0.313428571428571,"PRPGDP"
1991,4,5,1991.875,1,3.4,2,4,3,1124,0.653714285714286,"PRPGDP"
1991,4,6,1991.875,1,3.4,-1000,2,1,1125,0.0242857142857143,"PRPGDP"
1992,1,1,1992.125,1,2.3,8,1000,9,1126,0,"PRPGDP"
1992,1,2,1992.125,1,2.3,7,8,7.5,1127,0.000277777777777778,"PRPGDP"
1992,1,3,1992.125,1,2.3,6,7,6.5,1128,0.00472222222222222,"PRPGDP"
1992,1,4,1992.125,1,2.3,5,6,5.5,1129,0.0152777777777778,"PRPGDP"
1992,1,5,1992.125,1,2.3,4,5,4.5,1130,0.0952777777777778,"PRPGDP"
1992,1,6,1992.125,1,2.3,3,4,3.5,1131,0.352777777777778,"PRPGDP"
1992,1,7,1992.125,1,2.3,2,3,2.5,1132,0.399166666666667,"PRPGDP"
1992,1,8,1992.125,1,2.3,1,2,1.5,1133,0.117777777777778,"PRPGDP"
1992,1,9,1992.125,1,2.3,0,1,0.5,1134,0.0144444444444444,"PRPGDP"
1992,1,10,1992.125,1,2.3,-1000,0,-1,1135,0.000277777777777778,"PRPGDP"
1992,2,1,1992.375,1,2.3,8,1000,9,1136,0,"PRPGDP"
1992,2,2,1992.375,1,2.3,7,8,7.5,1137,0.000555555555555555,"PRPGDP"
1992,2,3,1992.375,1,2.3,6,7,6.5,1138,0.00277777777777778,"PRPGDP"
1992,2,4,1992.375,1,2.3,5,6,5.5,1139,0.0163888888888889,"PRPGDP"
1992,2,5,1992.375,1,2.3,4,5,4.5,1140,0.07,"PRPGDP"
1992,2,6,1992.375,1,2.3,3,4,3.5,1141,0.345277777777778,"PRPGDP"
1992,2,7,1992.375,1,2.3,2,3,2.5,1142,0.473611111111111,"PRPGDP"
1992,2,8,1992.375,1,2.3,1,2,1.5,1143,0.0763888888888889,"PRPGDP"
1992,2,9,1992.375,1,2.3,0,1,0.5,1144,0.0136111111111111,"PRPGDP"
1992,2,10,1992.375,1,2.3,-1000,0,-1,1145,0.00138888888888889,"PRPGDP"
1992,3,1,1992.625,1,2.3,8,1000,9,1146,0,"PRPGDP"
1992,3,2,1992.625,1,2.3,7,8,7.5,1147,0,"PRPGDP"
1992,3,3,1992.625,1,2.3,6,7,6.5,1148,0.00147058823529412,"PRPGDP"
1992,3,4,1992.625,1,2.3,5,6,5.5,1149,0.0105882352941176,"PRPGDP"
1992,3,5,1992.625,1,2.3,4,5,4.5,1150,0.0526470588235294,"PRPGDP"
1992,3,6,1992.625,1,2.3,3,4,3.5,1151,0.239381882352941,"PRPGDP"
1992,3,7,1992.625,1,2.3,2,3,2.5,1152,0.595646823529412,"PRPGDP"
1992,3,8,1992.625,1,2.3,1,2,1.5,1153,0.0963235294117647,"PRPGDP"
1992,3,9,1992.625,1,2.3,0,1,0.5,1154,0.00388235294117647,"PRPGDP"
1992,3,10,1992.625,1,2.3,-1000,0,-1,1155,5.88235294117647e-05,"PRPGDP"
1992,4,1,1992.875,1,2.3,8,1000,9,1156,0.000216216216216216,"PRPGDP"
1992,4,2,1992.875,1,2.3,7,8,7.5,1157,0.000216216216216216,"PRPGDP"
1992,4,3,1992.875,1,2.3,6,7,6.5,1158,0.000216216216216216,"PRPGDP"
1992,4,4,1992.875,1,2.3,5,6,5.5,1159,0.00156756756756757,"PRPGDP"
1992,4,5,1992.875,1,2.3,4,5,4.5,1160,0.0108108108108108,"PRPGDP"
1992,4,6,1992.875,1,2.3,3,4,3.5,1161,0.166756756756757,"PRPGDP"
1992,4,7,1992.875,1,2.3,2,3,2.5,1162,0.770135135135135,"PRPGDP"
1992,4,8,1992.875,1,2.3,1,2,1.5,1163,0.0436486486486487,"PRPGDP"
1992,4,9,1992.875,1,2.3,0,1,0.5,1164,0.00216216216216216,"PRPGDP"
1992,4,10,1992.875,1,2.3,-1000,0,-1,1165,0.00432432432432433,"PRPGDP"
1993,1,1,1992.125,1,2.4,8,1000,9,1166,0.000285714285714286,"PRPGDP"
1993,1,2,1992.125,1,2.4,7,8,7.5,1167,0.00171428571428571,"PRPGDP"
1993,1,3,1992.125,1,2.4,6,7,6.5,1168,0.01,"PRPGDP"
1993,1,4,1992.125,1,2.4,5,6,5.5,1169,0.0311428571428571,"PRPGDP"
1993,1,5,1992.125,1,2.4,4,5,4.5,1170,0.176285714285714,"PRPGDP"
1993,1,6,1992.125,1,2.4,3,4,3.5,1171,0.411428571428571,"PRPGDP"
1993,1,7,1992.125,1,2.4,2,3,2.5,1172,0.287714285714286,"PRPGDP"
1993,1,8,1992.125,1,2.4,1,2,1.5,1173,0.0737142857142857,"PRPGDP"
1993,1,9,1992.125,1,2.4,0,1,0.5,1174,0.00771428571428572,"PRPGDP"
1993,1,10,1992.125,1,2.4,-1000,0,-1,1175,0,"PRPGDP"
1993,2,1,1992.375,1,2.4,8,1000,9,1176,0.000555555555555555,"PRPGDP"
1993,2,2,1992.375,1,2.4,7,8,7.5,1177,0.00583333333333334,"PRPGDP"
1993,2,3,1992.375,1,2.4,6,7,6.5,1178,0.0244444444444444,"PRPGDP"
1993,2,4,1992.375,1,2.4,5,6,5.5,1179,0.0513888888888889,"PRPGDP"
1993,2,5,1992.375,1,2.4,4,5,4.5,1180,0.153333333333333,"PRPGDP"
1993,2,6,1992.375,1,2.4,3,4,3.5,1181,0.410555555555556,"PRPGDP"
1993,2,7,1992.375,1,2.4,2,3,2.5,1182,0.293888888888889,"PRPGDP"
1993,2,8,1992.375,1,2.4,1,2,1.5,1183,0.0513888888888889,"PRPGDP"
1993,2,9,1992.375,1,2.4,0,1,0.5,1184,0.00833333333333333,"PRPGDP"
1993,2,10,1992.375,1,2.4,-1000,0,-1,1185,0.000277777777777778,"PRPGDP"
1993,3,1,1992.625,1,2.4,8,1000,9,1186,0.000588235294117647,"PRPGDP"
1993,3,2,1992.625,1,2.4,7,8,7.5,1187,0.000999970588235294,"PRPGDP"
1993,3,3,1992.625,1,2.4,6,7,6.5,1188,0.00755882352941176,"PRPGDP"
1993,3,4,1992.625,1,2.4,5,6,5.5,1189,0.0237940882352941,"PRPGDP"
1993,3,5,1992.625,1,2.4,4,5,4.5,1190,0.121882323529412,"PRPGDP"
1993,3,6,1992.625,1,2.4,3,4,3.5,1191,0.375764676470588,"PRPGDP"
1993,3,7,1992.625,1,2.4,2,3,2.5,1192,0.373764647058824,"PRPGDP"
1993,3,8,1992.625,1,2.4,1,2,1.5,1193,0.0838823529411765,"PRPGDP"
1993,3,9,1992.625,1,2.4,0,1,0.5,1194,0.00711764705882353,"PRPGDP"
1993,3,10,1992.625,1,2.4,-1000,0,-1,1195,0.004647,"PRPGDP"
1993,4,1,1992.875,1,2.4,8,1000,9,1196,0.000540540540540541,"PRPGDP"
1993,4,2,1992.875,1,2.4,7,8,7.5,1197,0.00140540540540541,"PRPGDP"
1993,4,3,1992.875,1,2.4,6,7,6.5,1198,0.00518916216216216,"PRPGDP"
1993,4,4,1992.875,1,2.4,5,6,5.5,1199,0.0169999189189189,"PRPGDP"
1993,4,5,1992.875,1,2.4,4,5,4.5,1200,0.0917837567567568,"PRPGDP"
1993,4,6,1992.875,1,2.4,3,4,3.5,1201,0.315054054054054,"PRPGDP"
1993,4,7,1992.875,1,2.4,2,3,2.5,1202,0.443540513513514,"PRPGDP"
1993,4,8,1992.875,1,2.4,1,2,1.5,1203,0.100945945945946,"PRPGDP"
1993,4,9,1992.875,1,2.4,0,1,0.5,1204,0.0178648378378378,"PRPGDP"
1993,4,10,1992.875,1,2.4,-1000,0,-1,1205,0.00667567567567568,"PRPGDP"
1993,1,1,1993.125,1,2.4,8,1000,9,1206,0,"PRPGDP"
1993,1,2,1993.125,1,2.4,7,8,7.5,1207,0,"PRPGDP"
1993,1,3,1993.125,1,2.4,6,7,6.5,1208,0.00880638709677419,"PRPGDP"
1993,1,4,1993.125,1,2.4,5,6,5.5,1209,0.0400642580645161,"PRPGDP"
1993,1,5,1993.125,1,2.4,4,5,4.5,1210,0.0961290322580645,"PRPGDP"
1993,1,6,1993.125,1,2.4,3,4,3.5,1211,0.291999741935484,"PRPGDP"
1993,1,7,1993.125,1,2.4,2,3,2.5,1212,0.446870903225806,"PRPGDP"
1993,1,8,1993.125,1,2.4,1,2,1.5,1213,0.0870967741935484,"PRPGDP"
1993,1,9,1993.125,1,2.4,0,1,0.5,1214,0.0287096774193548,"PRPGDP"
1993,1,10,1993.125,1,2.4,-1000,0,-1,1215,0.00032258064516129,"PRPGDP"
1993,2,1,1993.375,1,2.4,8,1000,9,1216,0.00142857142857143,"PRPGDP"
1993,2,2,1993.375,1,2.4,7,8,7.5,1217,0.00142857142857143,"PRPGDP"
1993,2,3,1993.375,1,2.4,6,7,6.5,1218,0.004,"PRPGDP"
1993,2,4,1993.375,1,2.4,5,6,5.5,1219,0.0224285714285714,"PRPGDP"
1993,2,5,1993.375,1,2.4,4,5,4.5,1220,0.0869428,"PRPGDP"
1993,2,6,1993.375,1,2.4,3,4,3.5,1221,0.364113828571429,"PRPGDP"
