"event","quarter","id","industry","bin","p","time","resolution","realization"
2008,4,431,"1.0000",8,0,2008.875,1,1.4
2008,4,431,"1.0000",9,0,2008.875,1,1.4
2008,4,431,"1.0000",10,0,2008.875,1,1.4
2008,5,431,"1.0000",1,0,2008.999,2,1.4
2008,5,431,"1.0000",2,0,2008.999,2,1.4
2008,5,431,"1.0000",3,0,2008.999,2,1.4
2008,5,431,"1.0000",4,0,2008.999,2,1.4
2008,5,431,"1.0000",5,0,2008.999,2,1.4
2008,5,431,"1.0000",6,0,2008.999,2,1.4
2008,5,431,"1.0000",7,1,2008.999,2,1.4
2008,5,431,"1.0000",8,0,2008.999,2,1.4
2008,5,431,"1.0000",9,0,2008.999,2,1.4
2008,5,431,"1.0000",10,0,2008.999,2,1.4
2009,1,431,"1.0000",1,0,2008.125,1,1.4
2009,1,431,"1.0000",2,0,2008.125,1,1.4
2009,1,431,"1.0000",3,0,2008.125,1,1.4
2009,1,431,"1.0000",4,0.1,2008.125,1,1.4
2009,1,431,"1.0000",5,0.25,2008.125,1,1.4
2009,1,431,"1.0000",6,0.35,2008.125,1,1.4
2009,1,431,"1.0000",7,0.2,2008.125,1,1.4
2009,1,431,"1.0000",8,0.1,2008.125,1,1.4
2009,1,431,"1.0000",9,0,2008.125,1,1.4
2009,1,431,"1.0000",10,0,2008.125,1,1.4
2009,2,431,"1.0000",1,0,2008.375,1,1.4
2009,2,431,"1.0000",2,0,2008.375,1,1.4
2009,2,431,"1.0000",3,0,2008.375,1,1.4
2009,2,431,"1.0000",4,0.2,2008.375,1,1.4
2009,2,431,"1.0000",5,0.45,2008.375,1,1.4
2009,2,431,"1.0000",6,0.25,2008.375,1,1.4
2009,2,431,"1.0000",7,0.1,2008.375,1,1.4
2009,2,431,"1.0000",8,0,2008.375,1,1.4
2009,2,431,"1.0000",9,0,2008.375,1,1.4
2009,2,431,"1.0000",10,0,2008.375,1,1.4
2009,3,431,"1.0000",1,0,2008.625,1,1.4
2009,3,431,"1.0000",2,0,2008.625,1,1.4
2009,3,431,"1.0000",3,0,2008.625,1,1.4
2009,3,431,"1.0000",4,0.1,2008.625,1,1.4
2009,3,431,"1.0000",5,0.6,2008.625,1,1.4
2009,3,431,"1.0000",6,0.25,2008.625,1,1.4
2009,3,431,"1.0000",7,0.05,2008.625,1,1.4
2009,3,431,"1.0000",8,0,2008.625,1,1.4
2009,3,431,"1.0000",9,0,2008.625,1,1.4
2009,3,431,"1.0000",10,0,2008.625,1,1.4
2009,4,431,"1.0000",1,0,2008.875,1,1.4
2009,4,431,"1.0000",2,0,2008.875,1,1.4
2009,4,431,"1.0000",3,0,2008.875,1,1.4
2009,4,431,"1.0000",4,0.05,2008.875,1,1.4
2009,4,431,"1.0000",5,0.3,2008.875,1,1.4
2009,4,431,"1.0000",6,0.4,2008.875,1,1.4
2009,4,431,"1.0000",7,0.1,2008.875,1,1.4
2009,4,431,"1.0000",8,0.1,2008.875,1,1.4
2009,4,431,"1.0000",9,0.05,2008.875,1,1.4
2009,4,431,"1.0000",10,0,2008.875,1,1.4
2009,1,431,"1.0000",1,0,2009.125,1,1.4
2009,1,431,"1.0000",2,0,2009.125,1,1.4
2009,1,431,"1.0000",3,0,2009.125,1,1.4
2009,1,431,"1.0000",4,0,2009.125,1,1.4
2009,1,431,"1.0000",5,0.05,2009.125,1,1.4
2009,1,431,"1.0000",6,0.05,2009.125,1,1.4
2009,1,431,"1.0000",7,0.15,2009.125,1,1.4
2009,1,431,"1.0000",8,0.4,2009.125,1,1.4
2009,1,431,"1.0000",9,0.25,2009.125,1,1.4
2009,1,431,"1.0000",10,0.1,2009.125,1,1.4
2009,2,431,"1.0000",1,0,2009.375,1,1.4
2009,2,431,"1.0000",2,0,2009.375,1,1.4
2009,2,431,"1.0000",3,0,2009.375,1,1.4
2009,2,431,"1.0000",4,0,2009.375,1,1.4
2009,2,431,"1.0000",5,0.05,2009.375,1,1.4
2009,2,431,"1.0000",6,0.2,2009.375,1,1.4
2009,2,431,"1.0000",7,0.3,2009.375,1,1.4
2009,2,431,"1.0000",8,0.25,2009.375,1,1.4
2009,2,431,"1.0000",9,0.15,2009.375,1,1.4
2009,2,431,"1.0000",10,0.05,2009.375,1,1.4
2009,5,431,"1.0000",1,0,2009.999,2,1.4
2009,5,431,"1.0000",2,0,2009.999,2,1.4
2009,5,431,"1.0000",3,0,2009.999,2,1.4
2009,5,431,"1.0000",4,0,2009.999,2,1.4
2009,5,431,"1.0000",5,0,2009.999,2,1.4
2009,5,431,"1.0000",6,0,2009.999,2,1.4
2009,5,431,"1.0000",7,1,2009.999,2,1.4
2009,5,431,"1.0000",8,0,2009.999,2,1.4
2009,5,431,"1.0000",9,0,2009.999,2,1.4
2009,5,431,"1.0000",10,0,2009.999,2,1.4
2010,1,431,"1.0000",1,0,2009.125,1,1.1
2010,1,431,"1.0000",2,0,2009.125,1,1.1
2010,1,431,"1.0000",3,0,2009.125,1,1.1
2010,1,431,"1.0000",4,0.05,2009.125,1,1.1
2010,1,431,"1.0000",5,0.5,2009.125,1,1.1
2010,1,431,"1.0000",6,0.25,2009.125,1,1.1
2010,1,431,"1.0000",7,0.15,2009.125,1,1.1
2010,1,431,"1.0000",8,0.05,2009.125,1,1.1
2010,1,431,"1.0000",9,0,2009.125,1,1.1
2010,1,431,"1.0000",10,0,2009.125,1,1.1
2010,2,431,"1.0000",1,0,2009.375,1,1.1
2010,2,431,"1.0000",2,0,2009.375,1,1.1
2010,2,431,"1.0000",3,0,2009.375,1,1.1
2010,2,431,"1.0000",4,0,2009.375,1,1.1
2010,2,431,"1.0000",5,0.1,2009.375,1,1.1
2010,2,431,"1.0000",6,0.15,2009.375,1,1.1
2010,2,431,"1.0000",7,0.2,2009.375,1,1.1
2010,2,431,"1.0000",8,0.3,2009.375,1,1.1
2010,2,431,"1.0000",9,0.2,2009.375,1,1.1
2010,2,431,"1.0000",10,0.05,2009.375,1,1.1
2010,2,431,"1.0000",1,0,2010.375,1,1.1
2010,2,431,"1.0000",2,0,2010.375,1,1.1
2010,2,431,"1.0000",3,0,2010.375,1,1.1
2010,2,431,"1.0000",4,0,2010.375,1,1.1
2010,2,431,"1.0000",5,0,2010.375,1,1.1
2010,2,431,"1.0000",6,0.15,2010.375,1,1.1
2010,2,431,"1.0000",7,0.35,2010.375,1,1.1
2010,2,431,"1.0000",8,0.4,2010.375,1,1.1
2010,2,431,"1.0000",9,0.1,2010.375,1,1.1
2010,2,431,"1.0000",10,0,2010.375,1,1.1
2010,4,431,"1.0000",1,0,2010.875,1,1.1
2010,4,431,"1.0000",2,0,2010.875,1,1.1
2010,4,431,"1.0000",3,0,2010.875,1,1.1
2010,4,431,"1.0000",4,0,2010.875,1,1.1
2010,4,431,"1.0000",5,0,2010.875,1,1.1
2010,4,431,"1.0000",6,0,2010.875,1,1.1
2010,4,431,"1.0000",7,0.15,2010.875,1,1.1
2010,4,431,"1.0000",8,0.85,2010.875,1,1.1
2010,4,431,"1.0000",9,0,2010.875,1,1.1
2010,4,431,"1.0000",10,0,2010.875,1,1.1
2010,5,431,"1.0000",1,0,2010.999,2,1.1
2010,5,431,"1.0000",2,0,2010.999,2,1.1
2010,5,431,"1.0000",3,0,2010.999,2,1.1
2010,5,431,"1.0000",4,0,2010.999,2,1.1
2010,5,431,"1.0000",5,0,2010.999,2,1.1
2010,5,431,"1.0000",6,0,2010.999,2,1.1
2010,5,431,"1.0000",7,1,2010.999,2,1.1
2010,5,431,"1.0000",8,0,2010.999,2,1.1
2010,5,431,"1.0000",9,0,2010.999,2,1.1
2010,5,431,"1.0000",10,0,2010.999,2,1.1
2011,2,431,"1.0000",1,0,2010.375,1,1.8
2011,2,431,"1.0000",2,0,2010.375,1,1.8
2011,2,431,"1.0000",3,0,2010.375,1,1.8
2011,2,431,"1.0000",4,0,2010.375,1,1.8
2011,2,431,"1.0000",5,0.1,2010.375,1,1.8
2011,2,431,"1.0000",6,0.2,2010.375,1,1.8
2011,2,431,"1.0000",7,0.3,2010.375,1,1.8
2011,2,431,"1.0000",8,0.35,2010.375,1,1.8
2011,2,431,"1.0000",9,0.05,2010.375,1,1.8
2011,2,431,"1.0000",10,0,2010.375,1,1.8
2011,4,431,"1.0000",1,0,2010.875,1,1.8
2011,4,431,"1.0000",2,0,2010.875,1,1.8
2011,4,431,"1.0000",3,0,2010.875,1,1.8
2011,4,431,"1.0000",4,0,2010.875,1,1.8
2011,4,431,"1.0000",5,0,2010.875,1,1.8
2011,4,431,"1.0000",6,0.3,2010.875,1,1.8
2011,4,431,"1.0000",7,0.6,2010.875,1,1.8
2011,4,431,"1.0000",8,0.1,2010.875,1,1.8
2011,4,431,"1.0000",9,0,2010.875,1,1.8
2011,4,431,"1.0000",10,0,2010.875,1,1.8
2011,1,431,"1.0000",1,0,2011.125,1,1.8
2011,1,431,"1.0000",2,0,2011.125,1,1.8
2011,1,431,"1.0000",3,0,2011.125,1,1.8
2011,1,431,"1.0000",4,0.1,2011.125,1,1.8
2011,1,431,"1.0000",5,0.2,2011.125,1,1.8
2011,1,431,"1.0000",6,0.2,2011.125,1,1.8
2011,1,431,"1.0000",7,0.2,2011.125,1,1.8
2011,1,431,"1.0000",8,0.3,2011.125,1,1.8
2011,1,431,"1.0000",9,0,2011.125,1,1.8
2011,1,431,"1.0000",10,0,2011.125,1,1.8
2011,2,431,"1.0000",1,0,2011.375,1,1.8
2011,2,431,"1.0000",2,0,2011.375,1,1.8
2011,2,431,"1.0000",3,0,2011.375,1,1.8
2011,2,431,"1.0000",4,0,2011.375,1,1.8
2011,2,431,"1.0000",5,0.05,2011.375,1,1.8
2011,2,431,"1.0000",6,0.4,2011.375,1,1.8
2011,2,431,"1.0000",7,0.5,2011.375,1,1.8
2011,2,431,"1.0000",8,0.05,2011.375,1,1.8
2011,2,431,"1.0000",9,0,2011.375,1,1.8
2011,2,431,"1.0000",10,0,2011.375,1,1.8
2011,3,431,"1.0000",1,0,2011.625,1,1.8
2011,3,431,"1.0000",2,0,2011.625,1,1.8
2011,3,431,"1.0000",3,0,2011.625,1,1.8
2011,3,431,"1.0000",4,0,2011.625,1,1.8
2011,3,431,"1.0000",5,0,2011.625,1,1.8
2011,3,431,"1.0000",6,0.4,2011.625,1,1.8
2011,3,431,"1.0000",7,0.5,2011.625,1,1.8
2011,3,431,"1.0000",8,0.1,2011.625,1,1.8
2011,3,431,"1.0000",9,0,2011.625,1,1.8
2011,3,431,"1.0000",10,0,2011.625,1,1.8
2011,4,431,"1.0000",1,0,2011.875,1,1.8
2011,4,431,"1.0000",2,0,2011.875,1,1.8
2011,4,431,"1.0000",3,0,2011.875,1,1.8
2011,4,431,"1.0000",4,0,2011.875,1,1.8
2011,4,431,"1.0000",5,0.05,2011.875,1,1.8
2011,4,431,"1.0000",6,0.85,2011.875,1,1.8
2011,4,431,"1.0000",7,0.1,2011.875,1,1.8
2011,4,431,"1.0000",8,0,2011.875,1,1.8
2011,4,431,"1.0000",9,0,2011.875,1,1.8
2011,4,431,"1.0000",10,0,2011.875,1,1.8
2011,5,431,"1.0000",1,0,2011.999,2,1.8
2011,5,431,"1.0000",2,0,2011.999,2,1.8
2011,5,431,"1.0000",3,0,2011.999,2,1.8
2011,5,431,"1.0000",4,0,2011.999,2,1.8
2011,5,431,"1.0000",5,0,2011.999,2,1.8
2011,5,431,"1.0000",6,1,2011.999,2,1.8
2011,5,431,"1.0000",7,0,2011.999,2,1.8
2011,5,431,"1.0000",8,0,2011.999,2,1.8
2011,5,431,"1.0000",9,0,2011.999,2,1.8
2011,5,431,"1.0000",10,0,2011.999,2,1.8
2012,1,431,"1.0000",1,0,2011.125,1,1.8
2012,1,431,"1.0000",2,0,2011.125,1,1.8
2012,1,431,"1.0000",3,0.1,2011.125,1,1.8
2012,1,431,"1.0000",4,0.2,2011.125,1,1.8
2012,1,431,"1.0000",5,0.3,2011.125,1,1.8
2012,1,431,"1.0000",6,0.3,2011.125,1,1.8
2012,1,431,"1.0000",7,0.1,2011.125,1,1.8
2012,1,431,"1.0000",8,0,2011.125,1,1.8
2012,1,431,"1.0000",9,0,2011.125,1,1.8
2012,1,431,"1.0000",10,0,2011.125,1,1.8
2012,2,431,"1.0000",1,0,2011.375,1,1.8
2012,2,431,"1.0000",2,0,2011.375,1,1.8
2012,2,431,"1.0000",3,0,2011.375,1,1.8
2012,2,431,"1.0000",4,0,2011.375,1,1.8
2012,2,431,"1.0000",5,0.1,2011.375,1,1.8
2012,2,431,"1.0000",6,0.5,2011.375,1,1.8
2012,2,431,"1.0000",7,0.3,2011.375,1,1.8
2012,2,431,"1.0000",8,0.1,2011.375,1,1.8
2012,2,431,"1.0000",9,0,2011.375,1,1.8
2012,2,431,"1.0000",10,0,2011.375,1,1.8
2012,3,431,"1.0000",1,0,2011.625,1,1.8
2012,3,431,"1.0000",2,0,2011.625,1,1.8
2012,3,431,"1.0000",3,0,2011.625,1,1.8
2012,3,431,"1.0000",4,0.1,2011.625,1,1.8
2012,3,431,"1.0000",5,0.1,2011.625,1,1.8
2012,3,431,"1.0000",6,0.25,2011.625,1,1.8
2012,3,431,"1.0000",7,0.3,2011.625,1,1.8
2012,3,431,"1.0000",8,0.25,2011.625,1,1.8
2012,3,431,"1.0000",9,0,2011.625,1,1.8
2012,3,431,"1.0000",10,0,2011.625,1,1.8
2012,4,431,"1.0000",1,0,2011.875,1,1.8
2012,4,431,"1.0000",2,0,2011.875,1,1.8
2012,4,431,"1.0000",3,0,2011.875,1,1.8
2012,4,431,"1.0000",4,0,2011.875,1,1.8
2012,4,431,"1.0000",5,0.15,2011.875,1,1.8
2012,4,431,"1.0000",6,0.7,2011.875,1,1.8
2012,4,431,"1.0000",7,0.1,2011.875,1,1.8
2012,4,431,"1.0000",8,0.05,2011.875,1,1.8
2012,4,431,"1.0000",9,0,2011.875,1,1.8
2012,4,431,"1.0000",10,0,2011.875,1,1.8
2012,1,431,"1.0000",1,0,2012.125,1,1.8
2012,1,431,"1.0000",2,0,2012.125,1,1.8
2012,1,431,"1.0000",3,0,2012.125,1,1.8
2012,1,431,"1.0000",4,0.15,2012.125,1,1.8
2012,1,431,"1.0000",5,0.2,2012.125,1,1.8
2012,1,431,"1.0000",6,0.4,2012.125,1,1.8
2012,1,431,"1.0000",7,0.15,2012.125,1,1.8
2012,1,431,"1.0000",8,0.05,2012.125,1,1.8
2012,1,431,"1.0000",9,0.05,2012.125,1,1.8
2012,1,431,"1.0000",10,0,2012.125,1,1.8
2012,2,431,"1.0000",1,0,2012.375,1,1.8
2012,2,431,"1.0000",2,0,2012.375,1,1.8
2012,2,431,"1.0000",3,0,2012.375,1,1.8
2012,2,431,"1.0000",4,0.1,2012.375,1,1.8
2012,2,431,"1.0000",5,0.4,2012.375,1,1.8
2012,2,431,"1.0000",6,0.3,2012.375,1,1.8
2012,2,431,"1.0000",7,0.2,2012.375,1,1.8
2012,2,431,"1.0000",8,0,2012.375,1,1.8
2012,2,431,"1.0000",9,0,2012.375,1,1.8
2012,2,431,"1.0000",10,0,2012.375,1,1.8
2012,3,431,"1.0000",1,0,2012.625,1,1.8
2012,3,431,"1.0000",2,0,2012.625,1,1.8
2012,3,431,"1.0000",3,0,2012.625,1,1.8
2012,3,431,"1.0000",4,0,2012.625,1,1.8
2012,3,431,"1.0000",5,0.25,2012.625,1,1.8
2012,3,431,"1.0000",6,0.5,2012.625,1,1.8
2012,3,431,"1.0000",7,0.25,2012.625,1,1.8
2012,3,431,"1.0000",8,0,2012.625,1,1.8
2012,3,431,"1.0000",9,0,2012.625,1,1.8
2012,3,431,"1.0000",10,0,2012.625,1,1.8
2012,5,431,"1.0000",1,0,2012.999,2,1.8
2012,5,431,"1.0000",2,0,2012.999,2,1.8
2012,5,431,"1.0000",3,0,2012.999,2,1.8
2012,5,431,"1.0000",4,0,2012.999,2,1.8
2012,5,431,"1.0000",5,0,2012.999,2,1.8
2012,5,431,"1.0000",6,1,2012.999,2,1.8
2012,5,431,"1.0000",7,0,2012.999,2,1.8
2012,5,431,"1.0000",8,0,2012.999,2,1.8
2012,5,431,"1.0000",9,0,2012.999,2,1.8
2012,5,431,"1.0000",10,0,2012.999,2,1.8
2013,1,431,"1.0000",1,0,2012.125,1,1.6
2013,1,431,"1.0000",2,0,2012.125,1,1.6
2013,1,431,"1.0000",3,0,2012.125,1,1.6
2013,1,431,"1.0000",4,0.15,2012.125,1,1.6
2013,1,431,"1.0000",5,0.2,2012.125,1,1.6
2013,1,431,"1.0000",6,0.45,2012.125,1,1.6
2013,1,431,"1.0000",7,0.15,2012.125,1,1.6
2013,1,431,"1.0000",8,0.05,2012.125,1,1.6
2013,1,431,"1.0000",9,0,2012.125,1,1.6
2013,1,431,"1.0000",10,0,2012.125,1,1.6
2013,2,431,"1.0000",1,0,2012.375,1,1.6
2013,2,431,"1.0000",2,0,2012.375,1,1.6
2013,2,431,"1.0000",3,0,2012.375,1,1.6
2013,2,431,"1.0000",4,0.15,2012.375,1,1.6
2013,2,431,"1.0000",5,0.4,2012.375,1,1.6
2013,2,431,"1.0000",6,0.3,2012.375,1,1.6
2013,2,431,"1.0000",7,0.15,2012.375,1,1.6
2013,2,431,"1.0000",8,0,2012.375,1,1.6
2013,2,431,"1.0000",9,0,2012.375,1,1.6
2013,2,431,"1.0000",10,0,2012.375,1,1.6
2013,3,431,"1.0000",1,0,2012.625,1,1.6
2013,3,431,"1.0000",2,0,2012.625,1,1.6
2013,3,431,"1.0000",3,0,2012.625,1,1.6
2013,3,431,"1.0000",4,0.05,2012.625,1,1.6
2013,3,431,"1.0000",5,0.25,2012.625,1,1.6
2013,3,431,"1.0000",6,0.4,2012.625,1,1.6
2013,3,431,"1.0000",7,0.25,2012.625,1,1.6
2013,3,431,"1.0000",8,0.05,2012.625,1,1.6
2013,3,431,"1.0000",9,0,2012.625,1,1.6
2013,3,431,"1.0000",10,0,2012.625,1,1.6
2013,5,431,"1.0000",1,0,2013.999,2,1.6
2013,5,431,"1.0000",2,0,2013.999,2,1.6
2013,5,431,"1.0000",3,0,2013.999,2,1.6
2013,5,431,"1.0000",4,0,2013.999,2,1.6
2013,5,431,"1.0000",5,0,2013.999,2,1.6
2013,5,431,"1.0000",6,1,2013.999,2,1.6
2013,5,431,"1.0000",7,0,2013.999,2,1.6
2013,5,431,"1.0000",8,0,2013.999,2,1.6
2013,5,431,"1.0000",9,0,2013.999,2,1.6
2013,5,431,"1.0000",10,0,2013.999,2,1.6
2008,4,433,"2.0000",1,0,2008.875,1,1.4
2008,4,433,"2.0000",2,0,2008.875,1,1.4
2008,4,433,"2.0000",3,0,2008.875,1,1.4
2008,4,433,"2.0000",4,0.3,2008.875,1,1.4
2008,4,433,"2.0000",5,0.7,2008.875,1,1.4
2008,4,433,"2.0000",6,0,2008.875,1,1.4
2008,4,433,"2.0000",7,0,2008.875,1,1.4
2008,4,433,"2.0000",8,0,2008.875,1,1.4
2008,4,433,"2.0000",9,0,2008.875,1,1.4
2008,4,433,"2.0000",10,0,2008.875,1,1.4
2008,5,433,"2.0000",1,0,2008.999,2,1.4
2008,5,433,"2.0000",2,0,2008.999,2,1.4
2008,5,433,"2.0000",3,0,2008.999,2,1.4
2008,5,433,"2.0000",4,0,2008.999,2,1.4
2008,5,433,"2.0000",5,0,2008.999,2,1.4
2008,5,433,"2.0000",6,0,2008.999,2,1.4
2008,5,433,"2.0000",7,1,2008.999,2,1.4
2008,5,433,"2.0000",8,0,2008.999,2,1.4
2008,5,433,"2.0000",9,0,2008.999,2,1.4
2008,5,433,"2.0000",10,0,2008.999,2,1.4
2009,2,433,"2.0000",1,0,2009.375,1,1.4
2009,2,433,"2.0000",2,0,2009.375,1,1.4
2009,2,433,"2.0000",3,0,2009.375,1,1.4
2009,2,433,"2.0000",4,0,2009.375,1,1.4
2009,2,433,"2.0000",5,0,2009.375,1,1.4
2009,2,433,"2.0000",6,0.2,2009.375,1,1.4
2009,2,433,"2.0000",7,0.6,2009.375,1,1.4
2009,2,433,"2.0000",8,0.2,2009.375,1,1.4
2009,2,433,"2.0000",9,0,2009.375,1,1.4
2009,2,433,"2.0000",10,0,2009.375,1,1.4
2009,3,433,"2.0000",1,0,2009.625,1,1.4
2009,3,433,"2.0000",2,0,2009.625,1,1.4
2009,3,433,"2.0000",3,0,2009.625,1,1.4
2009,3,433,"2.0000",4,0,2009.625,1,1.4
2009,3,433,"2.0000",5,0,2009.625,1,1.4
2009,3,433,"2.0000",6,0.4,2009.625,1,1.4
2009,3,433,"2.0000",7,0.6,2009.625,1,1.4
2009,3,433,"2.0000",8,0,2009.625,1,1.4
2009,3,433,"2.0000",9,0,2009.625,1,1.4
2009,3,433,"2.0000",10,0,2009.625,1,1.4
2009,5,433,"2.0000",1,0,2009.999,2,1.4
2009,5,433,"2.0000",2,0,2009.999,2,1.4
2009,5,433,"2.0000",3,0,2009.999,2,1.4
2009,5,433,"2.0000",4,0,2009.999,2,1.4
2009,5,433,"2.0000",5,0,2009.999,2,1.4
2009,5,433,"2.0000",6,0,2009.999,2,1.4
2009,5,433,"2.0000",7,1,2009.999,2,1.4
2009,5,433,"2.0000",8,0,2009.999,2,1.4
2009,5,433,"2.0000",9,0,2009.999,2,1.4
2009,5,433,"2.0000",10,0,2009.999,2,1.4
2010,2,433,"2.0000",1,0,2009.375,1,1.1
2010,2,433,"2.0000",2,0,2009.375,1,1.1
2010,2,433,"2.0000",3,0,2009.375,1,1.1
2010,2,433,"2.0000",4,0,2009.375,1,1.1
2010,2,433,"2.0000",5,0,2009.375,1,1.1
2010,2,433,"2.0000",6,0.2,2009.375,1,1.1
2010,2,433,"2.0000",7,0.5,2009.375,1,1.1
2010,2,433,"2.0000",8,0.3,2009.375,1,1.1
2010,2,433,"2.0000",9,0,2009.375,1,1.1
2010,2,433,"2.0000",10,0,2009.375,1,1.1
2010,3,433,"2.0000",1,0,2009.625,1,1.1
2010,3,433,"2.0000",2,0,2009.625,1,1.1
2010,3,433,"2.0000",3,0,2009.625,1,1.1
2010,3,433,"2.0000",4,0,2009.625,1,1.1
2010,3,433,"2.0000",5,0.3,2009.625,1,1.1
2010,3,433,"2.0000",6,0.5,2009.625,1,1.1
2010,3,433,"2.0000",7,0.2,2009.625,1,1.1
2010,3,433,"2.0000",8,0,2009.625,1,1.1
2010,3,433,"2.0000",9,0,2009.625,1,1.1
2010,3,433,"2.0000",10,0,2009.625,1,1.1
2010,5,433,"2.0000",1,0,2010.999,2,1.1
2010,5,433,"2.0000",2,0,2010.999,2,1.1
2010,5,433,"2.0000",3,0,2010.999,2,1.1
2010,5,433,"2.0000",4,0,2010.999,2,1.1
2010,5,433,"2.0000",5,0,2010.999,2,1.1
2010,5,433,"2.0000",6,0,2010.999,2,1.1
2010,5,433,"2.0000",7,1,2010.999,2,1.1
2010,5,433,"2.0000",8,0,2010.999,2,1.1
2010,5,433,"2.0000",9,0,2010.999,2,1.1
2010,5,433,"2.0000",10,0,2010.999,2,1.1
2011,3,433,"2.0000",1,0,2011.625,1,1.8
2011,3,433,"2.0000",2,0,2011.625,1,1.8
2011,3,433,"2.0000",3,0,2011.625,1,1.8
2011,3,433,"2.0000",4,0,2011.625,1,1.8
2011,3,433,"2.0000",5,0,2011.625,1,1.8
2011,3,433,"2.0000",6,0.5,2011.625,1,1.8
2011,3,433,"2.0000",7,0.5,2011.625,1,1.8
2011,3,433,"2.0000",8,0,2011.625,1,1.8
2011,3,433,"2.0000",9,0,2011.625,1,1.8
2011,3,433,"2.0000",10,0,2011.625,1,1.8
2011,4,433,"2.0000",1,0,2011.875,1,1.8
2011,4,433,"2.0000",2,0,2011.875,1,1.8
2011,4,433,"2.0000",3,0,2011.875,1,1.8
2011,4,433,"2.0000",4,0,2011.875,1,1.8
2011,4,433,"2.0000",5,0.25,2011.875,1,1.8
2011,4,433,"2.0000",6,0.75,2011.875,1,1.8
2011,4,433,"2.0000",7,0,2011.875,1,1.8
2011,4,433,"2.0000",8,0,2011.875,1,1.8
2011,4,433,"2.0000",9,0,2011.875,1,1.8
2011,4,433,"2.0000",10,0,2011.875,1,1.8
2011,5,433,"2.0000",1,0,2011.999,2,1.8
2011,5,433,"2.0000",2,0,2011.999,2,1.8
2011,5,433,"2.0000",3,0,2011.999,2,1.8
2011,5,433,"2.0000",4,0,2011.999,2,1.8
2011,5,433,"2.0000",5,0,2011.999,2,1.8
2011,5,433,"2.0000",6,1,2011.999,2,1.8
2011,5,433,"2.0000",7,0,2011.999,2,1.8
2011,5,433,"2.0000",8,0,2011.999,2,1.8
2011,5,433,"2.0000",9,0,2011.999,2,1.8
2011,5,433,"2.0000",10,0,2011.999,2,1.8
2012,3,433,"2.0000",1,0,2011.625,1,1.8
2012,3,433,"2.0000",2,0,2011.625,1,1.8
2012,3,433,"2.0000",3,0,2011.625,1,1.8
2012,3,433,"2.0000",4,0,2011.625,1,1.8
2012,3,433,"2.0000",5,0.2,2011.625,1,1.8
2012,3,433,"2.0000",6,0.6,2011.625,1,1.8
2012,3,433,"2.0000",7,0.2,2011.625,1,1.8
2012,3,433,"2.0000",8,0,2011.625,1,1.8
2012,3,433,"2.0000",9,0,2011.625,1,1.8
2012,3,433,"2.0000",10,0,2011.625,1,1.8
2012,4,433,"2.0000",1,0,2011.875,1,1.8
2012,4,433,"2.0000",2,0,2011.875,1,1.8
2012,4,433,"2.0000",3,0,2011.875,1,1.8
2012,4,433,"2.0000",4,0,2011.875,1,1.8
2012,4,433,"2.0000",5,0.3,2011.875,1,1.8
2012,4,433,"2.0000",6,0.7,2011.875,1,1.8
2012,4,433,"2.0000",7,0,2011.875,1,1.8
2012,4,433,"2.0000",8,0,2011.875,1,1.8
2012,4,433,"2.0000",9,0,2011.875,1,1.8
2012,4,433,"2.0000",10,0,2011.875,1,1.8
2012,1,433,"2.0000",1,0,2012.125,1,1.8
2012,1,433,"2.0000",2,0,2012.125,1,1.8
2012,1,433,"2.0000",3,0,2012.125,1,1.8
2012,1,433,"2.0000",4,0,2012.125,1,1.8
2012,1,433,"2.0000",5,0.2,2012.125,1,1.8
2012,1,433,"2.0000",6,0.6,2012.125,1,1.8
2012,1,433,"2.0000",7,0.2,2012.125,1,1.8
2012,1,433,"2.0000",8,0,2012.125,1,1.8
2012,1,433,"2.0000",9,0,2012.125,1,1.8
2012,1,433,"2.0000",10,0,2012.125,1,1.8
2012,2,433,"2.0000",1,0,2012.375,1,1.8
2012,2,433,"2.0000",2,0,2012.375,1,1.8
2012,2,433,"2.0000",3,0,2012.375,1,1.8
2012,2,433,"2.0000",4,0,2012.375,1,1.8
2012,2,433,"2.0000",5,0.3,2012.375,1,1.8
2012,2,433,"2.0000",6,0.6,2012.375,1,1.8
2012,2,433,"2.0000",7,0.1,2012.375,1,1.8
2012,2,433,"2.0000",8,0,2012.375,1,1.8
2012,2,433,"2.0000",9,0,2012.375,1,1.8
2012,2,433,"2.0000",10,0,2012.375,1,1.8
2012,3,433,"2.0000",1,0,2012.625,1,1.8
2012,3,433,"2.0000",2,0,2012.625,1,1.8
2012,3,433,"2.0000",3,0,2012.625,1,1.8
2012,3,433,"2.0000",4,0.15,2012.625,1,1.8
2012,3,433,"2.0000",5,0.75,2012.625,1,1.8
2012,3,433,"2.0000",6,0.1,2012.625,1,1.8
2012,3,433,"2.0000",7,0,2012.625,1,1.8
2012,3,433,"2.0000",8,0,2012.625,1,1.8
2012,3,433,"2.0000",9,0,2012.625,1,1.8
2012,3,433,"2.0000",10,0,2012.625,1,1.8
2012,4,433,"2.0000",1,0,2012.875,1,1.8
2012,4,433,"2.0000",2,0,2012.875,1,1.8
2012,4,433,"2.0000",3,0,2012.875,1,1.8
2012,4,433,"2.0000",4,0.15,2012.875,1,1.8
2012,4,433,"2.0000",5,0.75,2012.875,1,1.8
