"event","time","p","resolution","quarter","bin","realization","grpd_time_event"
2012,2012.999,1,2,5,6,1.949,54
2012,2012.999,0,2,5,7,1.949,54
2012,2012.999,0,2,5,8,1.949,54
2012,2012.999,0,2,5,9,1.949,54
2012,2012.999,0,2,5,10,1.949,54
2013,2012.125,0.0242742857142857,1,1,1,1.72315,47
2013,2012.125,0.0261085714285714,1,1,2,1.72315,47
2013,2012.125,0.0614857142857143,1,1,3,1.72315,47
2013,2012.125,0.14844,1,1,4,1.72315,47
2013,2012.125,0.300274285714286,1,1,5,1.72315,47
2013,2012.125,0.284354285714286,1,1,6,1.72315,47
2013,2012.125,0.0996971428571429,1,1,7,1.72315,47
2013,2012.125,0.0263085714285714,1,1,8,1.72315,47
2013,2012.125,0.00604,1,1,9,1.72315,47
2013,2012.125,0.0230171428571429,1,1,10,1.72315,47
2013,2012.375,0.01489375,1,2,1,1.72315,49
2013,2012.375,0.0116,1,2,2,1.72315,49
2013,2012.375,0.06296875,1,2,3,1.72315,49
2013,2012.375,0.1718125,1,2,4,1.72315,49
2013,2012.375,0.3110375,1,2,5,1.72315,49
2013,2012.375,0.27215,1,2,6,1.72315,49
2013,2012.375,0.09971875,1,2,7,1.72315,49
2013,2012.375,0.0260875,1,2,8,1.72315,49
2013,2012.375,0.02108125,1,2,9,1.72315,49
2013,2012.375,0.00865,1,2,10,1.72315,49
2013,2012.625,0.00726341463414634,1,3,1,1.72315,51
2013,2012.625,0.0160487804878049,1,3,2,1.72315,51
2013,2012.625,0.0482268292682927,1,3,3,1.72315,51
2013,2012.625,0.156343902439024,1,3,4,1.72315,51
2013,2012.625,0.324446341463415,1,3,5,1.72315,51
2013,2012.625,0.282168292682927,1,3,6,1.72315,51
2013,2012.625,0.112824390243902,1,3,7,1.72315,51
2013,2012.625,0.0263878048780488,1,3,8,1.72315,51
2013,2012.625,0.023609756097561,1,3,9,1.72315,51
2013,2012.625,0.00268048780487805,1,3,10,1.72315,51
2013,2012.875,5e-04,1,4,1,1.72315,53
2013,2012.875,0.00722941176470588,1,4,2,1.72315,53
2013,2012.875,0.0368470588235294,1,4,3,1.72315,53
2013,2012.875,0.143858823529412,1,4,4,1.72315,53
2013,2012.875,0.342894117647059,1,4,5,1.72315,53
2013,2012.875,0.343017647058824,1,4,6,1.72315,53
2013,2012.875,0.0960058823529412,1,4,7,1.72315,53
2013,2012.875,0.0214235294117647,1,4,8,1.72315,53
2013,2012.875,0.0061235294117647,1,4,9,1.72315,53
2013,2012.875,0.0021,1,4,10,1.72315,53
2013,2013.125,0.000456410256410256,1,1,1,1.72315,55
2013,2013.125,0.0049948717948718,1,1,2,1.72315,55
2013,2013.125,0.0285538461538462,1,1,3,1.72315,55
2013,2013.125,0.102728205128205,1,1,4,1.72315,55
2013,2013.125,0.304923076923077,1,1,5,1.72315,55
2013,2013.125,0.403641025641026,1,1,6,1.72315,55
2013,2013.125,0.129405128205128,1,1,7,1.72315,55
2013,2013.125,0.0176641025641026,1,1,8,1.72315,55
2013,2013.125,0.00340769230769231,1,1,9,1.72315,55
2013,2013.125,0.00422564102564103,1,1,10,1.72315,55
2013,2013.375,0.000628571428571428,1,2,1,1.72315,57
2013,2013.375,0.00349714285714286,1,2,2,1.72315,57
2013,2013.375,0.0129142857142857,1,2,3,1.72315,57
2013,2013.375,0.0570514285714286,1,2,4,1.72315,57
2013,2013.375,0.345645714285714,1,2,5,1.72315,57
2013,2013.375,0.43272,1,2,6,1.72315,57
2013,2013.375,0.115942857142857,1,2,7,1.72315,57
2013,2013.375,0.0233142857142857,1,2,8,1.72315,57
2013,2013.375,0.00653714285714286,1,2,9,1.72315,57
2013,2013.375,0.00174857142857143,1,2,10,1.72315,57
2013,2013.625,0.000833333333333333,1,3,1,1.72315,59
2013,2013.625,0.00291666666666667,1,3,2,1.72315,59
2013,2013.625,0.00689722222222222,1,3,3,1.72315,59
2013,2013.625,0.0365361111111111,1,3,4,1.72315,59
2013,2013.625,0.233644444444444,1,3,5,1.72315,59
2013,2013.625,0.494872222222222,1,3,6,1.72315,59
2013,2013.625,0.18545,1,3,7,1.72315,59
2013,2013.625,0.0317611111111111,1,3,8,1.72315,59
2013,2013.625,0.00567777777777778,1,3,9,1.72315,59
2013,2013.625,0.00141111111111111,1,3,10,1.72315,59
2013,2013.875,0.000263157894736842,1,4,1,1.72315,61
2013,2013.875,0.0025,1,4,2,1.72315,61
2013,2013.875,0.00559210526315789,1,4,3,1.72315,61
2013,2013.875,0.0228289473684211,1,4,4,1.72315,61
2013,2013.875,0.162436842105263,1,4,5,1.72315,61
2013,2013.875,0.587063157894737,1,4,6,1.72315,61
2013,2013.875,0.185105263157895,1,4,7,1.72315,61
2013,2013.875,0.0252631578947368,1,4,8,1.72315,61
2013,2013.875,0.00710526315789474,1,4,9,1.72315,61
2013,2013.875,0.0018421052631579,1,4,10,1.72315,61
2013,2013.999,0,2,5,1,1.72315,63
2013,2013.999,0,2,5,2,1.72315,63
2013,2013.999,0,2,5,3,1.72315,63
2013,2013.999,0,2,5,4,1.72315,63
2013,2013.999,0,2,5,5,1.72315,63
2013,2013.999,1,2,5,6,1.72315,63
2013,2013.999,0,2,5,7,1.72315,63
2013,2013.999,0,2,5,8,1.72315,63
2013,2013.999,0,2,5,9,1.72315,63
2013,2013.999,0,2,5,10,1.72315,63
2014,2013.125,0.00346153846153846,1,1,1,1.7271,56
2014,2013.125,0.0073025641025641,1,1,2,1.7271,56
2014,2013.125,0.0559641025641026,1,1,3,1.7271,56
2014,2013.125,0.15554358974359,1,1,4,1.7271,56
2014,2013.125,0.325517948717949,1,1,5,1.7271,56
2014,2013.125,0.315087179487179,1,1,6,1.7271,56
2014,2013.125,0.10285641025641,1,1,7,1.7271,56
2014,2013.125,0.0261897435897436,1,1,8,1.7271,56
2014,2013.125,0.00529230769230769,1,1,9,1.7271,56
2014,2013.125,0.00278461538461538,1,1,10,1.7271,56
2014,2013.375,0.00417777777777778,1,2,1,1.7271,58
2014,2013.375,0.00611111111111111,1,2,2,1.7271,58
2014,2013.375,0.0294555555555556,1,2,3,1.7271,58
2014,2013.375,0.133638888888889,1,2,4,1.7271,58
2014,2013.375,0.424955555555556,1,2,5,1.7271,58
2014,2013.375,0.287155555555556,1,2,6,1.7271,58
2014,2013.375,0.0832944444444444,1,2,7,1.7271,58
2014,2013.375,0.0223555555555556,1,2,8,1.7271,58
2014,2013.375,0.00682222222222222,1,2,9,1.7271,58
2014,2013.375,0.00203333333333333,1,2,10,1.7271,58
2014,2013.625,0.00282222222222222,1,3,1,1.7271,60
2014,2013.625,0.00635555555555555,1,3,2,1.7271,60
2014,2013.625,0.0245666666666667,1,3,3,1.7271,60
2014,2013.625,0.0982388888888889,1,3,4,1.7271,60
2014,2013.625,0.306044444444444,1,3,5,1.7271,60
2014,2013.625,0.389405555555556,1,3,6,1.7271,60
2014,2013.625,0.128433333333333,1,3,7,1.7271,60
2014,2013.625,0.0292611111111111,1,3,8,1.7271,60
2014,2013.625,0.0113833333333333,1,3,9,1.7271,60
2014,2013.625,0.00348888888888889,1,3,10,1.7271,60
2014,2013.875,0.00167368421052632,1,4,1,1.7271,62
2014,2013.875,0.00508947368421053,1,4,2,1.7271,62
2014,2013.875,0.0231052631578947,1,4,3,1.7271,62
2014,2013.875,0.106221052631579,1,4,4,1.7271,62
2014,2013.875,0.324163157894737,1,4,5,1.7271,62
2014,2013.875,0.3644,1,4,6,1.7271,62
2014,2013.875,0.120178947368421,1,4,7,1.7271,62
2014,2013.875,0.0373684210526316,1,4,8,1.7271,62
2014,2013.875,0.0120842105263158,1,4,9,1.7271,62
2014,2013.875,0.00571578947368421,1,4,10,1.7271,62
2014,2014.125,0.00223861538461538,1,1,1,1.7271,64
2014,2014.125,0.00418482051282051,1,1,2,1.7271,64
2014,2014.125,0.0229216666666667,1,1,3,1.7271,64
2014,2014.125,0.0924396923076923,1,1,4,1.7271,64
2014,2014.125,0.272447307692308,1,1,5,1.7271,64
2014,2014.125,0.409082461538462,1,1,6,1.7271,64
2014,2014.125,0.143139051282051,1,1,7,1.7271,64
2014,2014.125,0.0377067948717949,1,1,8,1.7271,64
2014,2014.125,0.0117498461538462,1,1,9,1.7271,64
2014,2014.125,0.00408974358974359,1,1,10,1.7271,64
2014,2014.375,0.000892307692307692,1,2,1,1.7271,66
2014,2014.375,0.00268717948717949,1,2,2,1.7271,66
2014,2014.375,0.0146025641025641,1,2,3,1.7271,66
2014,2014.375,0.0697051282051282,1,2,4,1.7271,66
2014,2014.375,0.272748717948718,1,2,5,1.7271,66
2014,2014.375,0.441128205128205,1,2,6,1.7271,66
2014,2014.375,0.158092307692308,1,2,7,1.7271,66
2014,2014.375,0.0280358974358974,1,2,8,1.7271,66
2014,2014.375,0.00786666666666667,1,2,9,1.7271,66
2014,2014.375,0.00424102564102564,1,2,10,1.7271,66
2014,2014.625,0.00226666666666667,1,3,1,1.7271,68
2014,2014.625,0.0039025641025641,1,3,2,1.7271,68
2014,2014.625,0.0183666666666667,1,3,3,1.7271,68
2014,2014.625,0.111151282051282,1,3,4,1.7271,68
2014,2014.625,0.397876923076923,1,3,5,1.7271,68
2014,2014.625,0.352369230769231,1,3,6,1.7271,68
2014,2014.625,0.0936666666666667,1,3,7,1.7271,68
2014,2014.625,0.0158923076923077,1,3,8,1.7271,68
2014,2014.625,0.00286666666666667,1,3,9,1.7271,68
2014,2014.625,0.00164102564102564,1,3,10,1.7271,68
2014,2014.875,0.000944444444444444,1,4,1,1.7271,70
2014,2014.875,0.00266666666666667,1,4,2,1.7271,70
2014,2014.875,0.008625,1,4,3,1.7271,70
2014,2014.875,0.0329027777777778,1,4,4,1.7271,70
2014,2014.875,0.198161111111111,1,4,5,1.7271,70
2014,2014.875,0.60205,1,4,6,1.7271,70
2014,2014.875,0.1274,1,4,7,1.7271,70
2014,2014.875,0.0191111111111111,1,4,8,1.7271,70
2014,2014.875,0.00533333333333333,1,4,9,1.7271,70
2014,2014.875,0.00280555555555555,1,4,10,1.7271,70
2014,2014.999,0,2,5,1,1.7271,72
2014,2014.999,0,2,5,2,1.7271,72
2014,2014.999,0,2,5,3,1.7271,72
2014,2014.999,0,2,5,4,1.7271,72
2014,2014.999,0,2,5,5,1.7271,72
2014,2014.999,1,2,5,6,1.7271,72
2014,2014.999,0,2,5,7,1.7271,72
2014,2014.999,0,2,5,8,1.7271,72
2014,2014.999,0,2,5,9,1.7271,72
2014,2014.999,0,2,5,10,1.7271,72
2015,2014.125,0.00610005263157895,1,1,1,1.9942,65
2015,2014.125,0.00969073684210526,1,1,2,1.9942,65
2015,2014.125,0.0316388421052632,1,1,3,1.9942,65
2015,2014.125,0.150764,1,1,4,1.9942,65
2015,2014.125,0.301100684210526,1,1,5,1.9942,65
2015,2014.125,0.338461868421053,1,1,6,1.9942,65
2015,2014.125,0.107725763157895,1,1,7,1.9942,65
2015,2014.125,0.0379191578947368,1,1,8,1.9942,65
2015,2014.125,0.0109988947368421,1,1,9,1.9942,65
2015,2014.125,0.0056,1,1,10,1.9942,65
2015,2014.375,0.00434358974358975,1,2,1,1.9942,67
2015,2014.375,0.0079025641025641,1,2,2,1.9942,67
2015,2014.375,0.0292717948717949,1,2,3,1.9942,67
2015,2014.375,0.118646153846154,1,2,4,1.9942,67
2015,2014.375,0.31945641025641,1,2,5,1.9942,67
2015,2014.375,0.327251282051282,1,2,6,1.9942,67
2015,2014.375,0.13834358974359,1,2,7,1.9942,67
2015,2014.375,0.0408564102564103,1,2,8,1.9942,67
2015,2014.375,0.00915384615384615,1,2,9,1.9942,67
2015,2014.375,0.00477435897435897,1,2,10,1.9942,67
2015,2014.625,0.006825,1,3,1,1.9942,69
2015,2014.625,0.00863,1,3,2,1.9942,69
2015,2014.625,0.042555,1,3,3,1.9942,69
2015,2014.625,0.151525,1,3,4,1.9942,69
2015,2014.625,0.35489,1,3,5,1.9942,69
2015,2014.625,0.3019,1,3,6,1.9942,69
2015,2014.625,0.097695,1,3,7,1.9942,69
2015,2014.625,0.02363,1,3,8,1.9942,69
2015,2014.625,0.007635,1,3,9,1.9942,69
2015,2014.625,0.004715,1,3,10,1.9942,69
2015,2014.875,0.00403333333333333,1,4,1,1.9942,71
2015,2014.875,0.00673333333333333,1,4,2,1.9942,71
2015,2014.875,0.0321444444444444,1,4,3,1.9942,71
2015,2014.875,0.138205555555556,1,4,4,1.9942,71
2015,2014.875,0.328116666666667,1,4,5,1.9942,71
2015,2014.875,0.338044444444444,1,4,6,1.9942,71
2015,2014.875,0.108938888888889,1,4,7,1.9942,71
2015,2014.875,0.0275722222222222,1,4,8,1.9942,71
2015,2014.875,0.0110277777777778,1,4,9,1.9942,71
2015,2014.875,0.00518333333333333,1,4,10,1.9942,71
2015,2015.125,0.00403030303030303,1,1,1,1.9942,73
2015,2015.125,0.00652121212121212,1,1,2,1.9942,73
2015,2015.125,0.0194484848484848,1,1,3,1.9942,73
2015,2015.125,0.06556875,1,1,4,1.9942,73
2015,2015.125,0.174157575757576,1,1,5,1.9942,73
2015,2015.125,0.363442424242424,1,1,6,1.9942,73
2015,2015.125,0.254812121212121,1,1,7,1.9942,73
2015,2015.125,0.0818484848484849,1,1,8,1.9942,73
2015,2015.125,0.0245090909090909,1,1,9,1.9942,73
2015,2015.125,0.00764848484848485,1,1,10,1.9942,73
2015,2015.375,7e-04,1,2,1,1.9942,75
2015,2015.375,0.00096578947368421,1,2,2,1.9942,75
2015,2015.375,0.0117631578947368,1,2,3,1.9942,75
2015,2015.375,0.0624921052631579,1,2,4,1.9942,75
2015,2015.375,0.25145,1,2,5,1.9942,75
2015,2015.375,0.40086052631579,1,2,6,1.9942,75
2015,2015.375,0.173852631578947,1,2,7,1.9942,75
2015,2015.375,0.0599394736842105,1,2,8,1.9942,75
2015,2015.375,0.0210894736842105,1,2,9,1.9942,75
2015,2015.375,0.0168868421052632,1,2,10,1.9942,75
2015,2015.625,0.00027027027027027,1,3,1,1.9942,77
2015,2015.625,0.00143783783783784,1,3,2,1.9942,77
2015,2015.625,0.0166324324324324,1,3,3,1.9942,77
2015,2015.625,0.0895004054054054,1,3,4,1.9942,77
2015,2015.625,0.335025405405405,1,3,5,1.9942,77
2015,2015.625,0.371485702702703,1,3,6,1.9942,77
2015,2015.625,0.120728675675676,1,3,7,1.9942,77
2015,2015.625,0.0455949459459459,1,3,8,1.9942,77
2015,2015.625,0.0141891891891892,1,3,9,1.9942,77
2015,2015.625,0.00513513513513513,1,3,10,1.9942,77
2015,2015.875,0.000555555555555556,1,4,1,1.9942,79
2015,2015.875,0.0025,1,4,2,1.9942,79
2015,2015.875,0.00777777777777778,1,4,3,1.9942,79
2015,2015.875,0.0396666666666667,1,4,4,1.9942,79
2015,2015.875,0.278633333333333,1,4,5,1.9942,79
2015,2015.875,0.540577777777778,1,4,6,1.9942,79
2015,2015.875,0.0841777777777778,1,4,7,1.9942,79
2015,2015.875,0.0255555555555556,1,4,8,1.9942,79
2015,2015.875,0.0155555555555556,1,4,9,1.9942,79
2015,2015.875,0.005,1,4,10,1.9942,79
2015,2015.999,0,2,5,1,1.9942,81
2015,2015.999,0,2,5,2,1.9942,81
2015,2015.999,0,2,5,3,1.9942,81
2015,2015.999,0,2,5,4,1.9942,81
2015,2015.999,0,2,5,5,1.9942,81
2015,2015.999,1,2,5,6,1.9942,81
2015,2015.999,0,2,5,7,1.9942,81
2015,2015.999,0,2,5,8,1.9942,81
2015,2015.999,0,2,5,9,1.9942,81
2015,2015.999,0,2,5,10,1.9942,81
2016,2015.125,0.00834545454545454,1,1,1,2.18236,74
2016,2015.125,0.00896969696969697,1,1,2,2.18236,74
2016,2015.125,0.0337212121212121,1,1,3,2.18236,74
2016,2015.125,0.116006060606061,1,1,4,2.18236,74
2016,2015.125,0.299066666666667,1,1,5,2.18236,74
2016,2015.125,0.338272727272727,1,1,6,2.18236,74
2016,2015.125,0.133066666666667,1,1,7,2.18236,74
2016,2015.125,0.0385575757575758,1,1,8,2.18236,74
2016,2015.125,0.0173575757575758,1,1,9,2.18236,74
2016,2015.125,0.00663636363636364,1,1,10,2.18236,74
2016,2015.375,0.00501052631578947,1,2,1,2.18236,76
2016,2015.375,0.00697631578947368,1,2,2,2.18236,76
2016,2015.375,0.0290973684210526,1,2,3,2.18236,76
2016,2015.375,0.127623684210526,1,2,4,2.18236,76
2016,2015.375,0.321094736842105,1,2,5,2.18236,76
2016,2015.375,0.327955263157895,1,2,6,2.18236,76
2016,2015.375,0.116157894736842,1,2,7,2.18236,76
2016,2015.375,0.0400526315789474,1,2,8,2.18236,76
2016,2015.375,0.0179421052631579,1,2,9,2.18236,76
2016,2015.375,0.00808947368421053,1,2,10,2.18236,76
2016,2015.625,0.00507777777777778,1,3,1,2.18236,78
2016,2015.625,0.0102555555555556,1,3,2,2.18236,78
2016,2015.625,0.0515277777777778,1,3,3,2.18236,78
2016,2015.625,0.1465765,1,3,4,2.18236,78
2016,2015.625,0.331108333333333,1,3,5,2.18236,78
2016,2015.625,0.30026875,1,3,6,2.18236,78
2016,2015.625,0.101805083333333,1,3,7,2.18236,78
2016,2015.625,0.0327301944444444,1,3,8,2.18236,78
2016,2015.625,0.0160333333333333,1,3,9,2.18236,78
2016,2015.625,0.00461666666666667,1,3,10,2.18236,78
2016,2015.875,0.00245555555555555,1,4,1,2.18236,80
2016,2015.875,0.00408888888888889,1,4,2,2.18236,80
2016,2015.875,0.0326055555555556,1,4,3,2.18236,80
2016,2015.875,0.128594444444444,1,4,4,2.18236,80
2016,2015.875,0.372288888888889,1,4,5,2.18236,80
2016,2015.875,0.335838888888889,1,4,6,2.18236,80
2016,2015.875,0.0915333333333333,1,4,7,2.18236,80
2016,2015.875,0.0234111111111111,1,4,8,2.18236,80
2016,2015.875,0.00731111111111111,1,4,9,2.18236,80
2016,2015.875,0.00187222222222222,1,4,10,2.18236,80
2016,2016.125,0.00142972972972973,1,1,1,2.18236,82
2016,2016.125,0.00376891891891892,1,1,2,2.18236,82
2016,2016.125,0.0140310810810811,1,1,3,2.18236,82
2016,2016.125,0.112697297297297,1,1,4,2.18236,82
2016,2016.125,0.314508108108108,1,1,5,2.18236,82
2016,2016.125,0.361340540540541,1,1,6,2.18236,82
2016,2016.125,0.137675675675676,1,1,7,2.18236,82
2016,2016.125,0.0409621621621622,1,1,8,2.18236,82
2016,2016.125,0.0113702702702703,1,1,9,2.18236,82
2016,2016.125,0.00221621621621622,1,1,10,2.18236,82
2016,2016.375,0.00327567567567568,1,2,1,2.18236,84
2016,2016.375,0.00554459459459459,1,2,2,2.18236,84
2016,2016.375,0.0208716216216216,1,2,3,2.18236,84
2016,2016.375,0.119921621621622,1,2,4,2.18236,84
2016,2016.375,0.406545945945946,1,2,5,2.18236,84
2016,2016.375,0.306978378378378,1,2,6,2.18236,84
2016,2016.375,0.0952756756756757,1,2,7,2.18236,84
2016,2016.375,0.0279756756756757,1,2,8,2.18236,84
2016,2016.375,0.00896756756756757,1,2,9,2.18236,84
2016,2016.375,0.00464324324324324,1,2,10,2.18236,84
2016,2016.625,0.00380857142857143,1,3,1,2.18236,86
2016,2016.625,0.00512142857142857,1,3,2,2.18236,86
2016,2016.625,0.0194671428571429,1,3,3,2.18236,86
2016,2016.625,0.128902857142857,1,3,4,2.18236,86
2016,2016.625,0.487662857142857,1,3,5,2.18236,86
2016,2016.625,0.254634285714286,1,3,6,2.18236,86
2016,2016.625,0.0730914285714286,1,3,7,2.18236,86
2016,2016.625,0.0202114285714286,1,3,8,2.18236,86
2016,2016.625,0.00461428571428571,1,3,9,2.18236,86
2016,2016.625,0.00248571428571429,1,3,10,2.18236,86
2016,2016.875,0.000671428571428572,1,4,1,2.18236,88
2016,2016.875,0.00192857142857143,1,4,2,2.18236,88
2016,2016.875,0.00857142857142857,1,4,3,2.18236,88
2016,2016.875,0.08492,1,4,4,2.18236,88
2016,2016.875,0.597622857142857,1,4,5,2.18236,88
2016,2016.875,0.209062857142857,1,4,6,2.18236,88
2016,2016.875,0.0471657142857143,1,4,7,2.18236,88
2016,2016.875,0.0195714285714286,1,4,8,2.18236,88
2016,2016.875,0.0195571428571428,1,4,9,2.18236,88
2016,2016.875,0.0109285714285714,1,4,10,2.18236,88
2016,2016.999,0,2,5,1,2.18236,90
2016,2016.999,0,2,5,2,2.18236,90
2016,2016.999,0,2,5,3,2.18236,90
2016,2016.999,0,2,5,4,2.18236,90
2016,2016.999,1,2,5,5,2.18236,90
2016,2016.999,0,2,5,6,2.18236,90
2016,2016.999,0,2,5,7,2.18236,90
2016,2016.999,0,2,5,8,2.18236,90
2016,2016.999,0,2,5,9,2.18236,90
2016,2016.999,0,2,5,10,2.18236,90
2017,2016.125,0.00495,1,1,1,1.75581,83
2017,2016.125,0.00587777777777778,1,1,2,1.75581,83
2017,2016.125,0.0340111111111111,1,1,3,1.75581,83
2017,2016.125,0.136655555555556,1,1,4,1.75581,83
2017,2016.125,0.329238888888889,1,1,5,1.75581,83
2017,2016.125,0.324616666666667,1,1,6,1.75581,83
2017,2016.125,0.116688888888889,1,1,7,1.75581,83
2017,2016.125,0.0339777777777778,1,1,8,1.75581,83
2017,2016.125,0.0108722222222222,1,1,9,1.75581,83
2017,2016.125,0.00311111111111111,1,1,10,1.75581,83
2017,2016.375,0.00927837837837838,1,2,1,1.75581,85
2017,2016.375,0.00805135135135135,1,2,2,1.75581,85
2017,2016.375,0.0371864864864865,1,2,3,1.75581,85
2017,2016.375,0.151035135135135,1,2,4,1.75581,85
2017,2016.375,0.358316216216216,1,2,5,1.75581,85
2017,2016.375,0.28572972972973,1,2,6,1.75581,85
2017,2016.375,0.103986486486486,1,2,7,1.75581,85
2017,2016.375,0.0315756756756757,1,2,8,1.75581,85
2017,2016.375,0.0111189189189189,1,2,9,1.75581,85
2017,2016.375,0.00372162162162162,1,2,10,1.75581,85
2017,2016.625,0.00758285714285714,1,3,1,1.75581,87
2017,2016.625,0.0102285714285714,1,3,2,1.75581,87
2017,2016.625,0.0482228571428571,1,3,3,1.75581,87
2017,2016.625,0.154257142857143,1,3,4,1.75581,87
2017,2016.625,0.398365714285714,1,3,5,1.75581,87
2017,2016.625,0.237668571428571,1,3,6,1.75581,87
2017,2016.625,0.103457142857143,1,3,7,1.75581,87
2017,2016.625,0.0276742857142857,1,3,8,1.75581,87
2017,2016.625,0.0084,1,3,9,1.75581,87
2017,2016.625,0.00414285714285714,1,3,10,1.75581,87
2017,2016.875,0.00346857142857143,1,4,1,1.75581,89
2017,2016.875,0.00617142857142857,1,4,2,1.75581,89
2017,2016.875,0.0396685714285714,1,4,3,1.75581,89
2017,2016.875,0.175354285714286,1,4,4,1.75581,89
2017,2016.875,0.43152,1,4,5,1.75581,89
2017,2016.875,0.229845714285714,1,4,6,1.75581,89
2017,2016.875,0.0834114285714286,1,4,7,1.75581,89
2017,2016.875,0.0224228571428571,1,4,8,1.75581,89
2017,2016.875,0.00652,1,4,9,1.75581,89
2017,2016.875,0.00161714285714286,1,4,10,1.75581,89
2017,2017.125,0.00422,1,1,1,1.75581,91
2017,2017.125,0.00584285714285714,1,1,2,1.75581,91
2017,2017.125,0.0347428571428571,1,1,3,1.75581,91
2017,2017.125,0.197334285714286,1,1,4,1.75581,91
2017,2017.125,0.446525714285714,1,1,5,1.75581,91
2017,2017.125,0.230817142857143,1,1,6,1.75581,91
2017,2017.125,0.0550942857142857,1,1,7,1.75581,91
2017,2017.125,0.0175342857142857,1,1,8,1.75581,91
2017,2017.125,0.00416857142857143,1,1,9,1.75581,91
2017,2017.125,0.00372,1,1,10,1.75581,91
2017,2017.375,0.00134666666666667,1,2,1,1.75581,93
2017,2017.375,0.00469333333333333,1,2,2,1.75581,93
2017,2017.375,0.0480733333333333,1,2,3,1.75581,93
2017,2017.375,0.222766666666667,1,2,4,1.75581,93
2017,2017.375,0.428533333333333,1,2,5,1.75581,93
2017,2017.375,0.239353333333333,1,2,6,1.75581,93
2017,2017.375,0.0371933333333333,1,2,7,1.75581,93
2017,2017.375,0.0123066666666667,1,2,8,1.75581,93
2017,2017.375,0.00373333333333333,1,2,9,1.75581,93
2017,2017.375,0.002,1,2,10,1.75581,93
2017,2017.625,0.000106060606060606,1,3,1,1.75581,95
2017,2017.625,0.000239393939393939,1,3,2,1.75581,95
2017,2017.625,0.0112484848484848,1,3,3,1.75581,95
2017,2017.625,0.0654909090909091,1,3,4,1.75581,95
2017,2017.625,0.327284848484849,1,3,5,1.75581,95
2017,2017.625,0.467939393939394,1,3,6,1.75581,95
2017,2017.625,0.106460606060606,1,3,7,1.75581,95
2017,2017.625,0.019030303030303,1,3,8,1.75581,95
2017,2017.625,0.00207575757575758,1,3,9,1.75581,95
2017,2017.625,0.000124242424242424,1,3,10,1.75581,95
2017,2017.875,0.000333333333333333,1,4,1,1.75581,97
2017,2017.875,0.000333333333333333,1,4,2,1.75581,97
2017,2017.875,0.00912121212121212,1,4,3,1.75581,97
2017,2017.875,0.0457575757575758,1,4,4,1.75581,97
2017,2017.875,0.229466666666667,1,4,5,1.75581,97
2017,2017.875,0.6076,1,4,6,1.75581,97
2017,2017.875,0.0933454545454546,1,4,7,1.75581,97
2017,2017.875,0.0121333333333333,1,4,8,1.75581,97
2017,2017.875,0.00157575757575758,1,4,9,1.75581,97
2017,2017.875,0.000333333333333333,1,4,10,1.75581,97
2017,2017.999,0,2,5,1,1.75581,99
2017,2017.999,0,2,5,2,1.75581,99
2017,2017.999,0,2,5,3,1.75581,99
2017,2017.999,0,2,5,4,1.75581,99
2017,2017.999,0,2,5,5,1.75581,99
2017,2017.999,1,2,5,6,1.75581,99
2017,2017.999,0,2,5,7,1.75581,99
2017,2017.999,0,2,5,8,1.75581,99
2017,2017.999,0,2,5,9,1.75581,99
2017,2017.999,0,2,5,10,1.75581,99
2018,2017.125,0.00865142857142857,1,1,1,2.1925,92
2018,2017.125,0.0150571428571429,1,1,2,2.1925,92
2018,2017.125,0.0612428571428571,1,1,3,2.1925,92
2018,2017.125,0.18672,1,1,4,2.1925,92
2018,2017.125,0.41152,1,1,5,2.1925,92
2018,2017.125,0.21742,1,1,6,2.1925,92
2018,2017.125,0.0660742857142857,1,1,7,2.1925,92
2018,2017.125,0.0216171428571429,1,1,8,2.1925,92
2018,2017.125,0.0065,1,1,9,2.1925,92
2018,2017.125,0.00519714285714286,1,1,10,2.1925,92
2018,2017.375,0.00553333333333333,1,2,1,2.1925,94
2018,2017.375,0.00957333333333333,1,2,2,2.1925,94
2018,2017.375,0.07002,1,2,3,2.1925,94
2018,2017.375,0.21948,1,2,4,2.1925,94
2018,2017.375,0.36032,1,2,5,2.1925,94
2018,2017.375,0.23616,1,2,6,2.1925,94
2018,2017.375,0.06854,1,2,7,2.1925,94
2018,2017.375,0.0208133333333333,1,2,8,2.1925,94
2018,2017.375,0.00618666666666667,1,2,9,2.1925,94
2018,2017.375,0.00337333333333333,1,2,10,2.1925,94
2018,2017.625,0.00290909090909091,1,3,1,2.1925,96
2018,2017.625,0.00695151515151515,1,3,2,2.1925,96
2018,2017.625,0.0525030303030303,1,3,3,2.1925,96
2018,2017.625,0.172018181818182,1,3,4,2.1925,96
2018,2017.625,0.384266666666667,1,3,5,2.1925,96
2018,2017.625,0.264363636363636,1,3,6,2.1925,96
2018,2017.625,0.0845272727272727,1,3,7,2.1925,96
2018,2017.625,0.0229393939393939,1,3,8,2.1925,96
2018,2017.625,0.00680606060606061,1,3,9,2.1925,96
2018,2017.625,0.00271515151515151,1,3,10,2.1925,96
2018,2017.875,0.000975757575757576,1,4,1,2.1925,98
2018,2017.875,0.00478181818181818,1,4,2,2.1925,98
2018,2017.875,0.0278909090909091,1,4,3,2.1925,98
2018,2017.875,0.162521212121212,1,4,4,2.1925,98
2018,2017.875,0.379884848484848,1,4,5,2.1925,98
