"event","quarter","id","industry","bin","p","time","resolution","realization"
2009,1,484,"2.0000",6,0.06,2008.125,1,1.75022
2009,1,484,"2.0000",7,0.01,2008.125,1,1.75022
2009,1,484,"2.0000",8,0,2008.125,1,1.75022
2009,1,484,"2.0000",9,0,2008.125,1,1.75022
2009,1,484,"2.0000",10,0,2008.125,1,1.75022
2009,2,484,"2.0000",1,0,2008.375,1,1.75022
2009,2,484,"2.0000",2,0.01,2008.375,1,1.75022
2009,2,484,"2.0000",3,0.09,2008.375,1,1.75022
2009,2,484,"2.0000",4,0.29,2008.375,1,1.75022
2009,2,484,"2.0000",5,0.34,2008.375,1,1.75022
2009,2,484,"2.0000",6,0.24,2008.375,1,1.75022
2009,2,484,"2.0000",7,0.02,2008.375,1,1.75022
2009,2,484,"2.0000",8,0.01,2008.375,1,1.75022
2009,2,484,"2.0000",9,0,2008.375,1,1.75022
2009,2,484,"2.0000",10,0,2008.375,1,1.75022
2009,3,484,"2.0000",1,0,2008.625,1,1.75022
2009,3,484,"2.0000",2,0.01,2008.625,1,1.75022
2009,3,484,"2.0000",3,0.09,2008.625,1,1.75022
2009,3,484,"2.0000",4,0.29,2008.625,1,1.75022
2009,3,484,"2.0000",5,0.34,2008.625,1,1.75022
2009,3,484,"2.0000",6,0.24,2008.625,1,1.75022
2009,3,484,"2.0000",7,0.02,2008.625,1,1.75022
2009,3,484,"2.0000",8,0.01,2008.625,1,1.75022
2009,3,484,"2.0000",9,0,2008.625,1,1.75022
2009,3,484,"2.0000",10,0,2008.625,1,1.75022
2009,4,484,"2.0000",1,0,2008.875,1,1.75022
2009,4,484,"2.0000",2,0.01,2008.875,1,1.75022
2009,4,484,"2.0000",3,0.07,2008.875,1,1.75022
2009,4,484,"2.0000",4,0.37,2008.875,1,1.75022
2009,4,484,"2.0000",5,0.31,2008.875,1,1.75022
2009,4,484,"2.0000",6,0.21,2008.875,1,1.75022
2009,4,484,"2.0000",7,0.02,2008.875,1,1.75022
2009,4,484,"2.0000",8,0.01,2008.875,1,1.75022
2009,4,484,"2.0000",9,0,2008.875,1,1.75022
2009,4,484,"2.0000",10,0,2008.875,1,1.75022
2009,1,484,"2.0000",1,0,2009.125,1,1.75022
2009,1,484,"2.0000",2,0,2009.125,1,1.75022
2009,1,484,"2.0000",3,0.02,2009.125,1,1.75022
2009,1,484,"2.0000",4,0.07,2009.125,1,1.75022
2009,1,484,"2.0000",5,0.2,2009.125,1,1.75022
2009,1,484,"2.0000",6,0.38,2009.125,1,1.75022
2009,1,484,"2.0000",7,0.2,2009.125,1,1.75022
2009,1,484,"2.0000",8,0.07,2009.125,1,1.75022
2009,1,484,"2.0000",9,0.04,2009.125,1,1.75022
2009,1,484,"2.0000",10,0.02,2009.125,1,1.75022
2009,2,484,"2.0000",1,0,2009.375,1,1.75022
2009,2,484,"2.0000",2,0,2009.375,1,1.75022
2009,2,484,"2.0000",3,0.01,2009.375,1,1.75022
2009,2,484,"2.0000",4,0.02,2009.375,1,1.75022
2009,2,484,"2.0000",5,0.11,2009.375,1,1.75022
2009,2,484,"2.0000",6,0.17,2009.375,1,1.75022
2009,2,484,"2.0000",7,0.31,2009.375,1,1.75022
2009,2,484,"2.0000",8,0.28,2009.375,1,1.75022
2009,2,484,"2.0000",9,0.08,2009.375,1,1.75022
2009,2,484,"2.0000",10,0.02,2009.375,1,1.75022
2009,4,484,"2.0000",1,0,2009.875,1,1.75022
2009,4,484,"2.0000",2,0,2009.875,1,1.75022
2009,4,484,"2.0000",3,0.01,2009.875,1,1.75022
2009,4,484,"2.0000",4,0.02,2009.875,1,1.75022
2009,4,484,"2.0000",5,0.12,2009.875,1,1.75022
2009,4,484,"2.0000",6,0.4,2009.875,1,1.75022
2009,4,484,"2.0000",7,0.32,2009.875,1,1.75022
2009,4,484,"2.0000",8,0.1,2009.875,1,1.75022
2009,4,484,"2.0000",9,0.03,2009.875,1,1.75022
2009,4,484,"2.0000",10,0,2009.875,1,1.75022
2009,5,484,"2.0000",1,0,2009.999,2,1.75022
2009,5,484,"2.0000",2,0,2009.999,2,1.75022
2009,5,484,"2.0000",3,0,2009.999,2,1.75022
2009,5,484,"2.0000",4,0,2009.999,2,1.75022
2009,5,484,"2.0000",5,0,2009.999,2,1.75022
2009,5,484,"2.0000",6,1,2009.999,2,1.75022
2009,5,484,"2.0000",7,0,2009.999,2,1.75022
2009,5,484,"2.0000",8,0,2009.999,2,1.75022
2009,5,484,"2.0000",9,0,2009.999,2,1.75022
2009,5,484,"2.0000",10,0,2009.999,2,1.75022
2010,1,484,"2.0000",1,0,2009.125,1,0.64557
2010,1,484,"2.0000",2,0.01,2009.125,1,0.64557
2010,1,484,"2.0000",3,0.07,2009.125,1,0.64557
2010,1,484,"2.0000",4,0.26,2009.125,1,0.64557
2010,1,484,"2.0000",5,0.36,2009.125,1,0.64557
2010,1,484,"2.0000",6,0.25,2009.125,1,0.64557
2010,1,484,"2.0000",7,0.05,2009.125,1,0.64557
2010,1,484,"2.0000",8,0,2009.125,1,0.64557
2010,1,484,"2.0000",9,0,2009.125,1,0.64557
2010,1,484,"2.0000",10,0,2009.125,1,0.64557
2010,2,484,"2.0000",1,0,2009.375,1,0.64557
2010,2,484,"2.0000",2,0.01,2009.375,1,0.64557
2010,2,484,"2.0000",3,0.03,2009.375,1,0.64557
2010,2,484,"2.0000",4,0.22,2009.375,1,0.64557
2010,2,484,"2.0000",5,0.27,2009.375,1,0.64557
2010,2,484,"2.0000",6,0.24,2009.375,1,0.64557
2010,2,484,"2.0000",7,0.14,2009.375,1,0.64557
2010,2,484,"2.0000",8,0.09,2009.375,1,0.64557
2010,2,484,"2.0000",9,0,2009.375,1,0.64557
2010,2,484,"2.0000",10,0,2009.375,1,0.64557
2010,4,484,"2.0000",1,0,2009.875,1,0.64557
2010,4,484,"2.0000",2,0.01,2009.875,1,0.64557
2010,4,484,"2.0000",3,0.03,2009.875,1,0.64557
2010,4,484,"2.0000",4,0.22,2009.875,1,0.64557
2010,4,484,"2.0000",5,0.27,2009.875,1,0.64557
2010,4,484,"2.0000",6,0.24,2009.875,1,0.64557
2010,4,484,"2.0000",7,0.14,2009.875,1,0.64557
2010,4,484,"2.0000",8,0.09,2009.875,1,0.64557
2010,4,484,"2.0000",9,0,2009.875,1,0.64557
2010,4,484,"2.0000",10,0,2009.875,1,0.64557
2010,1,484,"2.0000",1,0,2010.125,1,0.64557
2010,1,484,"2.0000",2,0.01,2010.125,1,0.64557
2010,1,484,"2.0000",3,0.03,2010.125,1,0.64557
2010,1,484,"2.0000",4,0.22,2010.125,1,0.64557
2010,1,484,"2.0000",5,0.27,2010.125,1,0.64557
2010,1,484,"2.0000",6,0.24,2010.125,1,0.64557
2010,1,484,"2.0000",7,0.14,2010.125,1,0.64557
2010,1,484,"2.0000",8,0.09,2010.125,1,0.64557
2010,1,484,"2.0000",9,0,2010.125,1,0.64557
2010,1,484,"2.0000",10,0,2010.125,1,0.64557
2010,2,484,"2.0000",1,0,2010.375,1,0.64557
2010,2,484,"2.0000",2,0.01,2010.375,1,0.64557
2010,2,484,"2.0000",3,0.03,2010.375,1,0.64557
2010,2,484,"2.0000",4,0.2,2010.375,1,0.64557
2010,2,484,"2.0000",5,0.24,2010.375,1,0.64557
2010,2,484,"2.0000",6,0.27,2010.375,1,0.64557
2010,2,484,"2.0000",7,0.16,2010.375,1,0.64557
2010,2,484,"2.0000",8,0.09,2010.375,1,0.64557
2010,2,484,"2.0000",9,0,2010.375,1,0.64557
2010,2,484,"2.0000",10,0,2010.375,1,0.64557
2010,3,484,"2.0000",1,0,2010.625,1,0.64557
2010,3,484,"2.0000",2,0,2010.625,1,0.64557
2010,3,484,"2.0000",3,0.01,2010.625,1,0.64557
2010,3,484,"2.0000",4,0.03,2010.625,1,0.64557
2010,3,484,"2.0000",5,0.16,2010.625,1,0.64557
2010,3,484,"2.0000",6,0.28,2010.625,1,0.64557
2010,3,484,"2.0000",7,0.31,2010.625,1,0.64557
2010,3,484,"2.0000",8,0.13,2010.625,1,0.64557
2010,3,484,"2.0000",9,0.08,2010.625,1,0.64557
2010,3,484,"2.0000",10,0,2010.625,1,0.64557
2010,4,484,"2.0000",1,0,2010.875,1,0.64557
2010,4,484,"2.0000",2,0,2010.875,1,0.64557
2010,4,484,"2.0000",3,0,2010.875,1,0.64557
2010,4,484,"2.0000",4,0.01,2010.875,1,0.64557
2010,4,484,"2.0000",5,0.03,2010.875,1,0.64557
2010,4,484,"2.0000",6,0.16,2010.875,1,0.64557
2010,4,484,"2.0000",7,0.42,2010.875,1,0.64557
2010,4,484,"2.0000",8,0.3,2010.875,1,0.64557
2010,4,484,"2.0000",9,0.08,2010.875,1,0.64557
2010,4,484,"2.0000",10,0,2010.875,1,0.64557
2010,5,484,"2.0000",1,0,2010.999,2,0.64557
2010,5,484,"2.0000",2,0,2010.999,2,0.64557
2010,5,484,"2.0000",3,0,2010.999,2,0.64557
2010,5,484,"2.0000",4,0,2010.999,2,0.64557
2010,5,484,"2.0000",5,0,2010.999,2,0.64557
2010,5,484,"2.0000",6,0,2010.999,2,0.64557
2010,5,484,"2.0000",7,0,2010.999,2,0.64557
2010,5,484,"2.0000",8,1,2010.999,2,0.64557
2010,5,484,"2.0000",9,0,2010.999,2,0.64557
2010,5,484,"2.0000",10,0,2010.999,2,0.64557
2011,1,484,"2.0000",1,0,2010.125,1,2.17432
2011,1,484,"2.0000",2,0.03,2010.125,1,2.17432
2011,1,484,"2.0000",3,0.15,2010.125,1,2.17432
2011,1,484,"2.0000",4,0.27,2010.125,1,2.17432
2011,1,484,"2.0000",5,0.27,2010.125,1,2.17432
2011,1,484,"2.0000",6,0.15,2010.125,1,2.17432
2011,1,484,"2.0000",7,0.09,2010.125,1,2.17432
2011,1,484,"2.0000",8,0.03,2010.125,1,2.17432
2011,1,484,"2.0000",9,0.01,2010.125,1,2.17432
2011,1,484,"2.0000",10,0,2010.125,1,2.17432
2011,2,484,"2.0000",1,0,2010.375,1,2.17432
2011,2,484,"2.0000",2,0.03,2010.375,1,2.17432
2011,2,484,"2.0000",3,0.15,2010.375,1,2.17432
2011,2,484,"2.0000",4,0.3,2010.375,1,2.17432
2011,2,484,"2.0000",5,0.27,2010.375,1,2.17432
2011,2,484,"2.0000",6,0.13,2010.375,1,2.17432
2011,2,484,"2.0000",7,0.08,2010.375,1,2.17432
2011,2,484,"2.0000",8,0.03,2010.375,1,2.17432
2011,2,484,"2.0000",9,0.01,2010.375,1,2.17432
2011,2,484,"2.0000",10,0,2010.375,1,2.17432
2011,3,484,"2.0000",1,0,2010.625,1,2.17432
2011,3,484,"2.0000",2,0.03,2010.625,1,2.17432
2011,3,484,"2.0000",3,0.15,2010.625,1,2.17432
2011,3,484,"2.0000",4,0.3,2010.625,1,2.17432
2011,3,484,"2.0000",5,0.27,2010.625,1,2.17432
2011,3,484,"2.0000",6,0.13,2010.625,1,2.17432
2011,3,484,"2.0000",7,0.08,2010.625,1,2.17432
2011,3,484,"2.0000",8,0.03,2010.625,1,2.17432
2011,3,484,"2.0000",9,0.01,2010.625,1,2.17432
2011,3,484,"2.0000",10,0,2010.625,1,2.17432
2011,4,484,"2.0000",1,0,2010.875,1,2.17432
2011,4,484,"2.0000",2,0.03,2010.875,1,2.17432
2011,4,484,"2.0000",3,0.15,2010.875,1,2.17432
2011,4,484,"2.0000",4,0.3,2010.875,1,2.17432
2011,4,484,"2.0000",5,0.27,2010.875,1,2.17432
2011,4,484,"2.0000",6,0.13,2010.875,1,2.17432
2011,4,484,"2.0000",7,0.08,2010.875,1,2.17432
2011,4,484,"2.0000",8,0.03,2010.875,1,2.17432
2011,4,484,"2.0000",9,0.01,2010.875,1,2.17432
2011,4,484,"2.0000",10,0,2010.875,1,2.17432
2011,1,484,"2.0000",1,0,2011.125,1,2.17432
2011,1,484,"2.0000",2,0,2011.125,1,2.17432
2011,1,484,"2.0000",3,0.03,2011.125,1,2.17432
2011,1,484,"2.0000",4,0.15,2011.125,1,2.17432
2011,1,484,"2.0000",5,0.28,2011.125,1,2.17432
2011,1,484,"2.0000",6,0.3,2011.125,1,2.17432
2011,1,484,"2.0000",7,0.18,2011.125,1,2.17432
2011,1,484,"2.0000",8,0.05,2011.125,1,2.17432
2011,1,484,"2.0000",9,0.01,2011.125,1,2.17432
2011,1,484,"2.0000",10,0,2011.125,1,2.17432
2011,2,484,"2.0000",1,0,2011.375,1,2.17432
2011,2,484,"2.0000",2,0,2011.375,1,2.17432
2011,2,484,"2.0000",3,0,2011.375,1,2.17432
2011,2,484,"2.0000",4,0.15,2011.375,1,2.17432
2011,2,484,"2.0000",5,0.3,2011.375,1,2.17432
2011,2,484,"2.0000",6,0.3,2011.375,1,2.17432
2011,2,484,"2.0000",7,0.22,2011.375,1,2.17432
2011,2,484,"2.0000",8,0.02,2011.375,1,2.17432
2011,2,484,"2.0000",9,0.01,2011.375,1,2.17432
2011,2,484,"2.0000",10,0,2011.375,1,2.17432
2011,3,484,"2.0000",1,0.3,2011.625,1,2.17432
2011,3,484,"2.0000",2,0.27,2011.625,1,2.17432
2011,3,484,"2.0000",3,0.16,2011.625,1,2.17432
2011,3,484,"2.0000",4,0.12,2011.625,1,2.17432
2011,3,484,"2.0000",5,0.09,2011.625,1,2.17432
2011,3,484,"2.0000",6,0.05,2011.625,1,2.17432
2011,3,484,"2.0000",7,0.01,2011.625,1,2.17432
2011,3,484,"2.0000",8,0,2011.625,1,2.17432
2011,3,484,"2.0000",9,0,2011.625,1,2.17432
2011,3,484,"2.0000",10,0,2011.625,1,2.17432
2011,5,484,"2.0000",1,0,2011.999,2,2.17432
2011,5,484,"2.0000",2,0,2011.999,2,2.17432
2011,5,484,"2.0000",3,0,2011.999,2,2.17432
2011,5,484,"2.0000",4,0,2011.999,2,2.17432
2011,5,484,"2.0000",5,1,2011.999,2,2.17432
2011,5,484,"2.0000",6,0,2011.999,2,2.17432
2011,5,484,"2.0000",7,0,2011.999,2,2.17432
2011,5,484,"2.0000",8,0,2011.999,2,2.17432
2011,5,484,"2.0000",9,0,2011.999,2,2.17432
2011,5,484,"2.0000",10,0,2011.999,2,2.17432
2012,2,484,"2.0000",1,0,2011.375,1,1.949
2012,2,484,"2.0000",2,0.01,2011.375,1,1.949
2012,2,484,"2.0000",3,0.11,2011.375,1,1.949
2012,2,484,"2.0000",4,0.25,2011.375,1,1.949
2012,2,484,"2.0000",5,0.3,2011.375,1,1.949
2012,2,484,"2.0000",6,0.25,2011.375,1,1.949
2012,2,484,"2.0000",7,0.05,2011.375,1,1.949
2012,2,484,"2.0000",8,0.02,2011.375,1,1.949
2012,2,484,"2.0000",9,0.01,2011.375,1,1.949
2012,2,484,"2.0000",10,0,2011.375,1,1.949
2012,3,484,"2.0000",1,0.06,2011.625,1,1.949
2012,3,484,"2.0000",2,0.12,2011.625,1,1.949
2012,3,484,"2.0000",3,0.15,2011.625,1,1.949
2012,3,484,"2.0000",4,0.25,2011.625,1,1.949
2012,3,484,"2.0000",5,0.22,2011.625,1,1.949
2012,3,484,"2.0000",6,0.11,2011.625,1,1.949
2012,3,484,"2.0000",7,0.05,2011.625,1,1.949
2012,3,484,"2.0000",8,0.03,2011.625,1,1.949
2012,3,484,"2.0000",9,0.01,2011.625,1,1.949
2012,3,484,"2.0000",10,0,2011.625,1,1.949
2012,1,484,"2.0000",1,0,2012.125,1,1.949
2012,1,484,"2.0000",2,0,2012.125,1,1.949
2012,1,484,"2.0000",3,0.04,2012.125,1,1.949
2012,1,484,"2.0000",4,0.11,2012.125,1,1.949
2012,1,484,"2.0000",5,0.18,2012.125,1,1.949
2012,1,484,"2.0000",6,0.34,2012.125,1,1.949
2012,1,484,"2.0000",7,0.18,2012.125,1,1.949
2012,1,484,"2.0000",8,0.11,2012.125,1,1.949
2012,1,484,"2.0000",9,0.04,2012.125,1,1.949
2012,1,484,"2.0000",10,0,2012.125,1,1.949
2012,2,484,"2.0000",1,0,2012.375,1,1.949
2012,2,484,"2.0000",2,0,2012.375,1,1.949
2012,2,484,"2.0000",3,0.03,2012.375,1,1.949
2012,2,484,"2.0000",4,0.12,2012.375,1,1.949
2012,2,484,"2.0000",5,0.4,2012.375,1,1.949
2012,2,484,"2.0000",6,0.29,2012.375,1,1.949
2012,2,484,"2.0000",7,0.13,2012.375,1,1.949
2012,2,484,"2.0000",8,0.03,2012.375,1,1.949
2012,2,484,"2.0000",9,0,2012.375,1,1.949
2012,2,484,"2.0000",10,0,2012.375,1,1.949
2012,3,484,"2.0000",1,0,2012.625,1,1.949
2012,3,484,"2.0000",2,0,2012.625,1,1.949
2012,3,484,"2.0000",3,0.03,2012.625,1,1.949
2012,3,484,"2.0000",4,0.06,2012.625,1,1.949
2012,3,484,"2.0000",5,0.52,2012.625,1,1.949
2012,3,484,"2.0000",6,0.3,2012.625,1,1.949
2012,3,484,"2.0000",7,0.06,2012.625,1,1.949
2012,3,484,"2.0000",8,0.03,2012.625,1,1.949
2012,3,484,"2.0000",9,0,2012.625,1,1.949
2012,3,484,"2.0000",10,0,2012.625,1,1.949
2012,4,484,"2.0000",1,0,2012.875,1,1.949
2012,4,484,"2.0000",2,0,2012.875,1,1.949
2012,4,484,"2.0000",3,0,2012.875,1,1.949
2012,4,484,"2.0000",4,0,2012.875,1,1.949
2012,4,484,"2.0000",5,0.52,2012.875,1,1.949
2012,4,484,"2.0000",6,0.48,2012.875,1,1.949
2012,4,484,"2.0000",7,0,2012.875,1,1.949
2012,4,484,"2.0000",8,0,2012.875,1,1.949
2012,4,484,"2.0000",9,0,2012.875,1,1.949
2012,4,484,"2.0000",10,0,2012.875,1,1.949
2012,5,484,"2.0000",1,0,2012.999,2,1.949
2012,5,484,"2.0000",2,0,2012.999,2,1.949
2012,5,484,"2.0000",3,0,2012.999,2,1.949
2012,5,484,"2.0000",4,0,2012.999,2,1.949
2012,5,484,"2.0000",5,0,2012.999,2,1.949
2012,5,484,"2.0000",6,1,2012.999,2,1.949
2012,5,484,"2.0000",7,0,2012.999,2,1.949
2012,5,484,"2.0000",8,0,2012.999,2,1.949
2012,5,484,"2.0000",9,0,2012.999,2,1.949
2012,5,484,"2.0000",10,0,2012.999,2,1.949
2013,1,484,"2.0000",1,0,2012.125,1,1.72315
2013,1,484,"2.0000",2,0.04,2012.125,1,1.72315
2013,1,484,"2.0000",3,0.11,2012.125,1,1.72315
2013,1,484,"2.0000",4,0.18,2012.125,1,1.72315
2013,1,484,"2.0000",5,0.34,2012.125,1,1.72315
2013,1,484,"2.0000",6,0.18,2012.125,1,1.72315
2013,1,484,"2.0000",7,0.11,2012.125,1,1.72315
2013,1,484,"2.0000",8,0.04,2012.125,1,1.72315
2013,1,484,"2.0000",9,0,2012.125,1,1.72315
2013,1,484,"2.0000",10,0,2012.125,1,1.72315
2013,2,484,"2.0000",1,0,2012.375,1,1.72315
2013,2,484,"2.0000",2,0.03,2012.375,1,1.72315
2013,2,484,"2.0000",3,0.1,2012.375,1,1.72315
2013,2,484,"2.0000",4,0.23,2012.375,1,1.72315
2013,2,484,"2.0000",5,0.35,2012.375,1,1.72315
2013,2,484,"2.0000",6,0.2,2012.375,1,1.72315
2013,2,484,"2.0000",7,0.07,2012.375,1,1.72315
2013,2,484,"2.0000",8,0.02,2012.375,1,1.72315
2013,2,484,"2.0000",9,0,2012.375,1,1.72315
2013,2,484,"2.0000",10,0,2012.375,1,1.72315
2013,3,484,"2.0000",1,0,2012.625,1,1.72315
2013,3,484,"2.0000",2,0.03,2012.625,1,1.72315
2013,3,484,"2.0000",3,0.1,2012.625,1,1.72315
2013,3,484,"2.0000",4,0.23,2012.625,1,1.72315
2013,3,484,"2.0000",5,0.35,2012.625,1,1.72315
2013,3,484,"2.0000",6,0.2,2012.625,1,1.72315
2013,3,484,"2.0000",7,0.07,2012.625,1,1.72315
2013,3,484,"2.0000",8,0.02,2012.625,1,1.72315
2013,3,484,"2.0000",9,0,2012.625,1,1.72315
2013,3,484,"2.0000",10,0,2012.625,1,1.72315
2013,4,484,"2.0000",1,0,2012.875,1,1.72315
2013,4,484,"2.0000",2,0.01,2012.875,1,1.72315
2013,4,484,"2.0000",3,0.05,2012.875,1,1.72315
2013,4,484,"2.0000",4,0.18,2012.875,1,1.72315
2013,4,484,"2.0000",5,0.37,2012.875,1,1.72315
2013,4,484,"2.0000",6,0.3,2012.875,1,1.72315
2013,4,484,"2.0000",7,0.07,2012.875,1,1.72315
2013,4,484,"2.0000",8,0.02,2012.875,1,1.72315
2013,4,484,"2.0000",9,0,2012.875,1,1.72315
2013,4,484,"2.0000",10,0,2012.875,1,1.72315
2013,1,484,"2.0000",1,0,2013.125,1,1.72315
2013,1,484,"2.0000",2,0.01,2013.125,1,1.72315
2013,1,484,"2.0000",3,0.05,2013.125,1,1.72315
2013,1,484,"2.0000",4,0.2,2013.125,1,1.72315
2013,1,484,"2.0000",5,0.37,2013.125,1,1.72315
2013,1,484,"2.0000",6,0.28,2013.125,1,1.72315
2013,1,484,"2.0000",7,0.07,2013.125,1,1.72315
2013,1,484,"2.0000",8,0.02,2013.125,1,1.72315
2013,1,484,"2.0000",9,0,2013.125,1,1.72315
2013,1,484,"2.0000",10,0,2013.125,1,1.72315
2013,2,484,"2.0000",1,0,2013.375,1,1.72315
2013,2,484,"2.0000",2,0,2013.375,1,1.72315
2013,2,484,"2.0000",3,0.01,2013.375,1,1.72315
2013,2,484,"2.0000",4,0.05,2013.375,1,1.72315
2013,2,484,"2.0000",5,0.29,2013.375,1,1.72315
2013,2,484,"2.0000",6,0.37,2013.375,1,1.72315
2013,2,484,"2.0000",7,0.19,2013.375,1,1.72315
2013,2,484,"2.0000",8,0.07,2013.375,1,1.72315
2013,2,484,"2.0000",9,0.02,2013.375,1,1.72315
2013,2,484,"2.0000",10,0,2013.375,1,1.72315
2013,3,484,"2.0000",1,0,2013.625,1,1.72315
2013,3,484,"2.0000",2,0,2013.625,1,1.72315
2013,3,484,"2.0000",3,0.01,2013.625,1,1.72315
2013,3,484,"2.0000",4,0.05,2013.625,1,1.72315
2013,3,484,"2.0000",5,0.26,2013.625,1,1.72315
2013,3,484,"2.0000",6,0.4,2013.625,1,1.72315
2013,3,484,"2.0000",7,0.19,2013.625,1,1.72315
2013,3,484,"2.0000",8,0.07,2013.625,1,1.72315
2013,3,484,"2.0000",9,0.02,2013.625,1,1.72315
2013,3,484,"2.0000",10,0,2013.625,1,1.72315
2013,5,484,"2.0000",1,0,2013.999,2,1.72315
2013,5,484,"2.0000",2,0,2013.999,2,1.72315
2013,5,484,"2.0000",3,0,2013.999,2,1.72315
2013,5,484,"2.0000",4,0,2013.999,2,1.72315
2013,5,484,"2.0000",5,0,2013.999,2,1.72315
2013,5,484,"2.0000",6,1,2013.999,2,1.72315
2013,5,484,"2.0000",7,0,2013.999,2,1.72315
2013,5,484,"2.0000",8,0,2013.999,2,1.72315
2013,5,484,"2.0000",9,0,2013.999,2,1.72315
2013,5,484,"2.0000",10,0,2013.999,2,1.72315
2014,1,484,"2.0000",1,0,2013.125,1,1.7271
2014,1,484,"2.0000",2,0,2013.125,1,1.7271
2014,1,484,"2.0000",3,0.01,2013.125,1,1.7271
2014,1,484,"2.0000",4,0.18,2013.125,1,1.7271
2014,1,484,"2.0000",5,0.37,2013.125,1,1.7271
2014,1,484,"2.0000",6,0.35,2013.125,1,1.7271
2014,1,484,"2.0000",7,0.08,2013.125,1,1.7271
2014,1,484,"2.0000",8,0.01,2013.125,1,1.7271
2014,1,484,"2.0000",9,0,2013.125,1,1.7271
2014,1,484,"2.0000",10,0,2013.125,1,1.7271
2014,2,484,"2.0000",1,0,2013.375,1,1.7271
2014,2,484,"2.0000",2,0,2013.375,1,1.7271
2014,2,484,"2.0000",3,0.01,2013.375,1,1.7271
2014,2,484,"2.0000",4,0.18,2013.375,1,1.7271
2014,2,484,"2.0000",5,0.37,2013.375,1,1.7271
2014,2,484,"2.0000",6,0.35,2013.375,1,1.7271
2014,2,484,"2.0000",7,0.08,2013.375,1,1.7271
2014,2,484,"2.0000",8,0.01,2013.375,1,1.7271
2014,2,484,"2.0000",9,0,2013.375,1,1.7271
2014,2,484,"2.0000",10,0,2013.375,1,1.7271
2014,3,484,"2.0000",1,0,2013.625,1,1.7271
2014,3,484,"2.0000",2,0,2013.625,1,1.7271
2014,3,484,"2.0000",3,0.01,2013.625,1,1.7271
2014,3,484,"2.0000",4,0.18,2013.625,1,1.7271
2014,3,484,"2.0000",5,0.37,2013.625,1,1.7271
2014,3,484,"2.0000",6,0.35,2013.625,1,1.7271
2014,3,484,"2.0000",7,0.08,2013.625,1,1.7271
2014,3,484,"2.0000",8,0.01,2013.625,1,1.7271
2014,3,484,"2.0000",9,0,2013.625,1,1.7271
2014,3,484,"2.0000",10,0,2013.625,1,1.7271
2014,1,484,"2.0000",1,0,2014.125,1,1.7271
2014,1,484,"2.0000",2,0,2014.125,1,1.7271
2014,1,484,"2.0000",3,0.01,2014.125,1,1.7271
2014,1,484,"2.0000",4,0.14,2014.125,1,1.7271
2014,1,484,"2.0000",5,0.37,2014.125,1,1.7271
2014,1,484,"2.0000",6,0.35,2014.125,1,1.7271
2014,1,484,"2.0000",7,0.12,2014.125,1,1.7271
2014,1,484,"2.0000",8,0.01,2014.125,1,1.7271
2014,1,484,"2.0000",9,0,2014.125,1,1.7271
2014,1,484,"2.0000",10,0,2014.125,1,1.7271
2014,2,484,"2.0000",1,0,2014.375,1,1.7271
2014,2,484,"2.0000",2,0,2014.375,1,1.7271
2014,2,484,"2.0000",3,0.01,2014.375,1,1.7271
2014,2,484,"2.0000",4,0.18,2014.375,1,1.7271
2014,2,484,"2.0000",5,0.37,2014.375,1,1.7271
2014,2,484,"2.0000",6,0.31,2014.375,1,1.7271
2014,2,484,"2.0000",7,0.12,2014.375,1,1.7271
2014,2,484,"2.0000",8,0.01,2014.375,1,1.7271
2014,2,484,"2.0000",9,0,2014.375,1,1.7271
2014,2,484,"2.0000",10,0,2014.375,1,1.7271
2014,3,484,"2.0000",1,0,2014.625,1,1.7271
2014,3,484,"2.0000",2,0,2014.625,1,1.7271
2014,3,484,"2.0000",3,0.01,2014.625,1,1.7271
2014,3,484,"2.0000",4,0.18,2014.625,1,1.7271
2014,3,484,"2.0000",5,0.45,2014.625,1,1.7271
2014,3,484,"2.0000",6,0.25,2014.625,1,1.7271
2014,3,484,"2.0000",7,0.1,2014.625,1,1.7271
2014,3,484,"2.0000",8,0.01,2014.625,1,1.7271
2014,3,484,"2.0000",9,0,2014.625,1,1.7271
2014,3,484,"2.0000",10,0,2014.625,1,1.7271
2014,4,484,"2.0000",1,0,2014.875,1,1.7271
2014,4,484,"2.0000",2,0,2014.875,1,1.7271
2014,4,484,"2.0000",3,0.01,2014.875,1,1.7271
2014,4,484,"2.0000",4,0.02,2014.875,1,1.7271
2014,4,484,"2.0000",5,0.19,2014.875,1,1.7271
2014,4,484,"2.0000",6,0.75,2014.875,1,1.7271
2014,4,484,"2.0000",7,0.02,2014.875,1,1.7271
2014,4,484,"2.0000",8,0.01,2014.875,1,1.7271
2014,4,484,"2.0000",9,0,2014.875,1,1.7271
2014,4,484,"2.0000",10,0,2014.875,1,1.7271
2014,5,484,"2.0000",1,0,2014.999,2,1.7271
2014,5,484,"2.0000",2,0,2014.999,2,1.7271
2014,5,484,"2.0000",3,0,2014.999,2,1.7271
2014,5,484,"2.0000",4,0,2014.999,2,1.7271
2014,5,484,"2.0000",5,0,2014.999,2,1.7271
2014,5,484,"2.0000",6,1,2014.999,2,1.7271
2014,5,484,"2.0000",7,0,2014.999,2,1.7271
2014,5,484,"2.0000",8,0,2014.999,2,1.7271
2014,5,484,"2.0000",9,0,2014.999,2,1.7271
2014,5,484,"2.0000",10,0,2014.999,2,1.7271
